match_date,home_team_name,away_team_name,home_team_goal,away_team_goal,home_speed,home_aggression,away_speed,away_aggression,B365H,B365D,B365A,resultado
2008-12-07,West Bromwich Albion,Portsmouth,1,1,62,40.0,59,40.0,2.62,3.25,2.75,draw
2008-12-06,Hull City,Middlesbrough,2,1,56,37.0,60,42.0,2.38,3.25,3.1,home_win
2008-12-13,Liverpool,Hull City,2,2,66,52.0,56,37.0,1.33,5.0,10.0,draw
2008-12-13,Sunderland,West Bromwich Albion,4,0,43,45.0,62,40.0,2.0,3.4,3.8,home_win
2008-12-13,Tottenham Hotspur,Manchester United,0,0,47,54.0,38,53.0,4.5,3.5,1.83,draw
2008-12-13,Aston Villa,Bolton Wanderers,4,2,63,44.0,57,48.0,1.67,3.6,5.5,home_win
2008-12-13,Middlesbrough,Arsenal,1,1,60,42.0,59,44.0,4.5,3.6,1.8,draw
2008-12-13,Manchester City,Everton,0,1,59,47.0,43,58.0,2.0,3.4,3.8,away_win
2008-12-14,Portsmouth,Newcastle United,0,3,59,40.0,58,39.0,2.05,3.2,3.4,away_win
2008-12-13,Stoke City,Fulham,0,0,48,37.0,52,30.0,2.5,3.25,2.88,draw
2008-12-13,Wigan Athletic,Blackburn Rovers,3,0,51,48.0,60,50.0,2.1,3.3,3.6,home_win
2008-12-14,Chelsea,West Ham United,1,1,67,41.0,77,37.0,1.25,5.5,15.0,draw
2009-01-14,Manchester United,Wigan Athletic,1,0,38,53.0,51,48.0,1.2,6.0,15.0,home_win
2008-12-21,Arsenal,Liverpool,1,1,59,44.0,66,52.0,2.4,3.25,3.0,draw
2008-12-20,West Ham United,Aston Villa,0,1,77,37.0,63,44.0,3.0,3.4,2.37,away_win
2008-12-22,Everton,Chelsea,0,0,43,58.0,67,41.0,5.0,3.6,1.73,draw
2008-12-21,Newcastle United,Tottenham Hotspur,2,1,58,39.0,47,54.0,2.37,3.4,3.0,home_win
2008-12-20,Blackburn Rovers,Stoke City,3,0,60,50.0,48,37.0,1.83,3.5,4.5,home_win
2008-12-20,Fulham,Middlesbrough,3,0,52,30.0,60,42.0,2.2,3.25,3.5,home_win
2008-12-20,Bolton Wanderers,Portsmouth,2,1,57,48.0,59,40.0,2.2,3.25,3.4,home_win
2008-12-21,West Bromwich Albion,Manchester City,2,1,62,40.0,59,47.0,3.25,3.3,2.25,home_win
2008-12-20,Hull City,Sunderland,1,4,56,37.0,43,45.0,2.1,3.25,3.75,away_win
2008-12-26,Liverpool,Bolton Wanderers,3,0,66,52.0,57,48.0,1.33,4.5,12.0,home_win
2008-12-26,Sunderland,Blackburn Rovers,0,0,43,45.0,60,50.0,2.25,3.25,3.3,draw
2008-12-26,Tottenham Hotspur,Fulham,0,0,47,54.0,52,30.0,1.72,3.6,5.0,draw
2008-12-26,Aston Villa,Arsenal,2,2,63,44.0,59,44.0,2.5,3.3,2.87,draw
2008-12-26,Middlesbrough,Everton,0,1,60,42.0,43,58.0,2.5,3.3,2.87,away_win
2008-12-26,Manchester City,Hull City,5,1,59,47.0,56,37.0,1.8,3.6,4.5,home_win
2008-12-26,Portsmouth,West Ham United,1,4,59,40.0,77,37.0,2.2,3.25,3.4,away_win
2008-12-26,Stoke City,Manchester United,0,1,48,37.0,38,53.0,12.0,5.0,1.3,away_win
2008-12-26,Wigan Athletic,Newcastle United,2,1,51,48.0,58,39.0,2.25,3.3,3.25,home_win
2008-12-26,Chelsea,West Bromwich Albion,2,0,67,41.0,62,40.0,1.14,7.5,21.0,home_win
2008-08-23,Liverpool,Middlesbrough,2,1,66,52.0,60,42.0,1.36,4.5,10.0,home_win
2008-08-23,Tottenham Hotspur,Sunderland,1,2,47,54.0,43,45.0,1.5,4.0,7.0,away_win
2008-08-23,Newcastle United,Bolton Wanderers,1,0,58,39.0,57,48.0,1.8,3.5,4.75,home_win
2008-08-24,Manchester City,West Ham United,3,0,59,47.0,77,37.0,2.3,3.25,3.2,home_win
2008-08-23,Blackburn Rovers,Hull City,1,1,60,50.0,56,37.0,1.57,3.75,7.0,draw
2008-08-23,Fulham,Arsenal,1,0,52,30.0,59,44.0,6.5,3.75,1.57,home_win
2008-08-23,West Bromwich Albion,Everton,1,2,62,40.0,43,58.0,2.88,3.25,2.5,away_win
2008-08-25,Portsmouth,Manchester United,0,1,59,40.0,38,53.0,4.8,3.4,1.8,away_win
2008-08-23,Stoke City,Aston Villa,3,2,48,37.0,63,44.0,5.0,3.6,1.73,home_win
2008-08-24,Wigan Athletic,Chelsea,0,1,51,48.0,67,41.0,8.5,4.5,1.4,away_win
2008-12-29,Manchester United,Middlesbrough,1,0,38,53.0,60,42.0,1.2,6.5,19.0,home_win
2008-12-28,Arsenal,Portsmouth,1,0,59,44.0,59,40.0,1.4,4.5,10.0,home_win
2008-12-28,West Ham United,Stoke City,2,1,77,37.0,48,37.0,1.72,3.6,5.5,home_win
2008-12-28,Everton,Sunderland,3,0,43,58.0,43,45.0,1.8,3.6,5.0,home_win
2008-12-28,Newcastle United,Liverpool,1,5,58,39.0,66,52.0,5.0,3.6,1.8,away_win
2008-12-28,Blackburn Rovers,Manchester City,2,2,60,50.0,59,47.0,2.62,3.3,2.87,draw
2008-12-28,Fulham,Chelsea,2,2,52,30.0,67,41.0,6.5,3.75,1.61,draw
2008-12-28,Bolton Wanderers,Wigan Athletic,0,1,57,48.0,51,48.0,2.3,3.25,3.4,away_win
2008-12-28,West Bromwich Albion,Tottenham Hotspur,2,0,62,40.0,47,54.0,3.5,3.4,2.2,home_win
2008-12-30,Hull City,Aston Villa,0,1,56,37.0,63,44.0,4.33,3.6,1.91,away_win
2009-01-11,Manchester United,Chelsea,3,0,38,53.0,67,41.0,2.2,3.2,3.5,home_win
2009-01-10,Arsenal,Bolton Wanderers,1,0,59,44.0,57,48.0,1.36,4.33,11.0,home_win
2009-01-10,Aston Villa,West Bromwich Albion,2,1,63,44.0,62,40.0,1.4,4.33,9.0,home_win
2009-01-10,Everton,Hull City,2,0,43,58.0,56,37.0,1.62,3.75,6.0,home_win
2009-01-10,Middlesbrough,Sunderland,1,1,60,42.0,43,45.0,2.25,3.2,3.4,draw
2009-01-10,Newcastle United,West Ham United,2,2,58,39.0,77,37.0,2.2,3.3,3.4,draw
2009-03-11,Fulham,Blackburn Rovers,1,2,52,30.0,60,50.0,2.25,3.2,3.4,away_win
2009-02-14,Portsmouth,Manchester City,2,0,59,40.0,59,47.0,2.87,3.25,2.5,home_win
2009-01-10,Stoke City,Liverpool,0,0,48,37.0,66,52.0,10.0,4.5,1.36,draw
2009-01-11,Wigan Athletic,Tottenham Hotspur,1,0,51,48.0,47,54.0,2.5,3.25,2.88,home_win
2009-01-19,Liverpool,Everton,1,1,66,52.0,43,58.0,1.62,3.75,6.0,draw
2009-01-17,Sunderland,Aston Villa,1,2,43,45.0,63,44.0,3.25,3.25,2.25,away_win
2009-01-18,Tottenham Hotspur,Portsmouth,1,1,47,54.0,59,40.0,1.73,3.6,5.0,draw
2009-01-18,West Ham United,Fulham,3,1,77,37.0,52,30.0,2.1,3.3,3.6,home_win
2009-01-17,Manchester City,Wigan Athletic,1,0,59,47.0,51,48.0,2.0,3.4,3.75,home_win
2009-01-17,Blackburn Rovers,Newcastle United,3,0,60,50.0,58,39.0,2.0,3.4,3.8,home_win
2009-01-17,Bolton Wanderers,Manchester United,0,1,57,48.0,38,53.0,8.0,3.8,1.5,away_win
2009-01-17,West Bromwich Albion,Middlesbrough,3,0,62,40.0,60,42.0,2.38,3.3,3.0,home_win
2009-01-17,Hull City,Arsenal,1,3,56,37.0,59,44.0,5.5,4.0,1.62,away_win
2009-01-17,Chelsea,Stoke City,2,1,67,41.0,48,37.0,1.2,6.5,15.0,home_win
2009-01-27,Sunderland,Fulham,1,0,43,45.0,52,30.0,2.25,3.3,3.5,home_win
2009-01-27,Tottenham Hotspur,Stoke City,3,1,47,54.0,48,37.0,1.61,3.8,6.5,home_win
2009-01-28,West Ham United,Hull City,2,0,77,37.0,56,37.0,1.83,3.6,4.75,home_win
2009-01-27,West Bromwich Albion,Manchester United,0,5,62,40.0,38,53.0,10.0,5.0,1.36,away_win
2009-01-27,Portsmouth,Aston Villa,0,1,59,40.0,63,44.0,3.25,3.4,2.3,away_win
2009-01-28,Wigan Athletic,Liverpool,1,1,51,48.0,66,52.0,5.0,3.5,1.83,draw
2009-01-28,Everton,Arsenal,1,1,43,58.0,59,44.0,3.0,3.3,2.5,draw
2009-01-28,Manchester City,Newcastle United,2,1,59,47.0,58,39.0,1.75,3.75,5.0,home_win
2009-01-28,Blackburn Rovers,Bolton Wanderers,2,2,60,50.0,57,48.0,2.0,3.25,4.5,draw
2009-01-28,Chelsea,Middlesbrough,2,0,67,41.0,60,42.0,1.25,6.0,15.0,home_win
2009-01-31,Manchester United,Everton,1,0,38,53.0,43,58.0,1.36,4.5,10.0,home_win
2009-01-31,Arsenal,West Ham United,0,0,59,44.0,77,37.0,1.5,4.2,7.0,draw
2009-02-01,Liverpool,Chelsea,2,0,66,52.0,67,41.0,2.5,3.1,3.1,home_win
2009-01-31,Aston Villa,Wigan Athletic,0,0,63,44.0,51,48.0,1.61,3.7,6.0,draw
2009-01-31,Middlesbrough,Blackburn Rovers,0,0,60,42.0,60,50.0,2.5,3.3,2.87,draw
2009-02-01,Newcastle United,Sunderland,1,1,58,39.0,43,45.0,2.6,3.2,2.8,draw
2009-01-31,Fulham,Portsmouth,3,1,52,30.0,59,40.0,2.0,3.3,4.0,home_win
2009-01-31,Bolton Wanderers,Tottenham Hotspur,3,2,57,48.0,47,54.0,2.75,3.3,2.62,home_win
2009-01-31,Hull City,West Bromwich Albion,2,2,56,37.0,62,40.0,2.2,3.2,3.5,draw
2009-01-31,Stoke City,Manchester City,1,0,48,37.0,59,47.0,3.25,3.3,2.25,home_win
2009-02-07,Sunderland,Stoke City,2,0,43,45.0,48,37.0,1.83,3.5,4.5,home_win
2009-02-08,Tottenham Hotspur,Arsenal,0,0,47,54.0,59,44.0,3.0,3.3,2.4,draw
2009-02-08,West Ham United,Manchester United,0,1,77,37.0,38,53.0,6.5,3.75,1.57,away_win
2009-02-07,Everton,Bolton Wanderers,3,0,43,58.0,57,48.0,1.72,3.4,5.5,home_win
2009-02-07,Manchester City,Middlesbrough,1,0,59,47.0,60,42.0,1.61,3.75,6.0,home_win
2009-02-07,Blackburn Rovers,Aston Villa,0,2,60,50.0,63,44.0,2.87,3.3,2.5,away_win
2009-02-07,West Bromwich Albion,Newcastle United,2,3,62,40.0,58,39.0,2.25,3.3,3.25,away_win
2009-02-07,Portsmouth,Liverpool,2,3,59,40.0,66,52.0,5.0,3.3,1.8,away_win
2009-02-07,Wigan Athletic,Fulham,0,0,51,48.0,52,30.0,2.0,3.4,3.8,draw
2009-02-07,Chelsea,Hull City,0,0,67,41.0,56,37.0,1.2,6.0,19.0,draw
2009-02-21,Manchester United,Blackburn Rovers,2,1,38,53.0,60,50.0,1.25,5.5,13.0,home_win
2009-02-21,Arsenal,Sunderland,0,0,59,44.0,43,45.0,1.4,4.33,9.0,draw
2009-02-22,Liverpool,Manchester City,1,1,66,52.0,59,47.0,1.57,3.75,7.0,draw
2009-02-21,Aston Villa,Chelsea,0,1,63,44.0,67,41.0,3.3,3.3,2.25,away_win
2009-02-21,Middlesbrough,Wigan Athletic,0,0,60,42.0,51,48.0,2.4,3.25,3.0,draw
2009-02-22,Newcastle United,Everton,0,0,58,39.0,43,58.0,2.87,3.25,2.5,draw
2009-02-22,Fulham,West Bromwich Albion,2,0,52,30.0,62,40.0,1.8,3.5,4.75,home_win
2009-02-21,Bolton Wanderers,West Ham United,2,1,57,48.0,77,37.0,2.3,3.3,3.1,home_win
2009-02-23,Hull City,Tottenham Hotspur,1,2,56,37.0,47,54.0,3.0,3.3,2.37,away_win
2009-02-21,Stoke City,Portsmouth,2,2,48,37.0,59,40.0,2.5,3.25,2.87,draw
2009-04-22,Manchester United,Portsmouth,2,0,38,53.0,59,40.0,1.25,5.5,13.0,home_win
2009-02-28,Arsenal,Fulham,0,0,59,44.0,52,30.0,1.4,4.33,9.0,draw
2009-03-07,Sunderland,Tottenham Hotspur,1,1,43,45.0,47,54.0,2.87,3.3,2.5,draw
2009-03-01,West Ham United,Manchester City,1,0,77,37.0,59,47.0,2.5,3.25,2.87,home_win
2009-03-01,Aston Villa,Stoke City,2,2,63,44.0,48,37.0,1.4,4.0,10.0,draw
2009-02-28,Everton,West Bromwich Albion,2,0,43,58.0,62,40.0,1.5,4.0,7.5,home_win
2009-02-28,Middlesbrough,Liverpool,2,0,60,42.0,66,52.0,5.5,3.5,1.72,home_win
2009-03-01,Bolton Wanderers,Newcastle United,1,0,57,48.0,58,39.0,2.0,3.3,4.0,home_win
2009-03-01,Hull City,Blackburn Rovers,1,2,56,37.0,60,50.0,2.87,3.25,2.5,away_win
2009-02-28,Chelsea,Wigan Athletic,2,1,67,41.0,51,48.0,1.28,5.0,13.0,home_win
2009-03-04,Tottenham Hotspur,Middlesbrough,4,0,47,54.0,60,42.0,1.83,3.5,4.5,home_win
2009-03-03,West Bromwich Albion,Arsenal,1,3,62,40.0,59,44.0,6.5,3.75,1.57,away_win
2009-03-03,Portsmouth,Chelsea,0,1,59,40.0,67,41.0,6.5,3.75,1.57,away_win
2009-03-04,Stoke City,Bolton Wanderers,2,0,48,37.0,57,48.0,2.5,3.25,2.9,home_win
2009-03-04,Wigan Athletic,West Ham United,0,1,51,48.0,77,37.0,2.2,3.3,3.4,away_win
2009-03-03,Liverpool,Sunderland,2,0,66,52.0,43,45.0,1.4,4.33,9.5,home_win
2009-03-04,Newcastle United,Manchester United,1,2,58,39.0,38,53.0,7.5,4.0,1.5,away_win
2009-03-04,Manchester City,Aston Villa,2,0,59,47.0,63,44.0,2.5,3.3,2.87,home_win
2009-03-04,Blackburn Rovers,Everton,0,0,60,50.0,43,58.0,2.5,3.25,2.9,draw
2009-03-04,Fulham,Hull City,0,1,52,30.0,56,37.0,1.66,3.6,5.75,away_win
2009-03-14,Manchester United,Liverpool,1,4,38,53.0,66,52.0,1.91,3.3,4.5,away_win
2009-03-14,Arsenal,Blackburn Rovers,4,0,59,44.0,60,50.0,1.44,4.33,8.0,home_win
2009-03-14,Sunderland,Wigan Athletic,1,2,43,45.0,51,48.0,2.2,3.2,3.5,away_win
2009-03-16,West Ham United,West Bromwich Albion,0,0,77,37.0,62,40.0,1.67,3.6,5.75,draw
2009-03-15,Aston Villa,Tottenham Hotspur,1,2,63,44.0,47,54.0,2.0,3.3,4.0,away_win
2009-03-14,Everton,Stoke City,3,1,43,58.0,48,37.0,1.5,4.0,7.5,home_win
2009-03-14,Middlesbrough,Portsmouth,1,1,60,42.0,59,40.0,2.2,3.2,3.5,draw
2009-03-14,Bolton Wanderers,Fulham,1,3,57,48.0,52,30.0,2.1,3.25,3.75,away_win
2009-03-14,Hull City,Newcastle United,1,1,56,37.0,58,39.0,2.62,3.25,2.75,draw
2009-03-15,Chelsea,Manchester City,1,0,67,41.0,59,47.0,1.4,4.5,9.0,home_win
2009-02-18,Manchester United,Fulham,3,0,38,53.0,52,30.0,1.25,5.5,13.0,home_win
2008-08-30,Arsenal,Newcastle United,3,0,59,44.0,58,39.0,1.44,4.0,9.0,home_win
2008-08-31,Sunderland,Manchester City,0,3,43,45.0,59,47.0,2.2,3.3,3.4,away_win
2008-08-30,West Ham United,Blackburn Rovers,4,1,77,37.0,60,50.0,2.5,3.25,2.88,home_win
2008-08-31,Aston Villa,Liverpool,0,0,63,44.0,66,52.0,3.0,3.25,2.4,draw
2008-08-30,Everton,Portsmouth,0,3,43,58.0,59,40.0,2.1,3.3,3.75,away_win
2008-08-30,Middlesbrough,Stoke City,2,1,60,42.0,48,37.0,1.57,3.6,7.0,home_win
2008-08-30,Bolton Wanderers,West Bromwich Albion,0,0,57,48.0,62,40.0,1.83,3.5,4.5,draw
2008-08-30,Hull City,Wigan Athletic,0,5,56,37.0,51,48.0,2.5,3.25,2.88,away_win
2008-08-31,Chelsea,Tottenham Hotspur,1,1,67,41.0,47,54.0,1.4,4.33,9.0,draw
2009-03-22,Liverpool,Aston Villa,5,0,66,52.0,63,44.0,1.44,4.2,8.0,home_win
2009-03-21,Tottenham Hotspur,Chelsea,1,0,47,54.0,67,41.0,4.5,3.5,1.83,home_win
2009-03-21,Newcastle United,Arsenal,1,3,58,39.0,59,44.0,5.0,3.6,1.72,away_win
2009-03-22,Manchester City,Sunderland,1,0,59,47.0,43,45.0,1.66,3.6,5.5,home_win
2009-03-21,Blackburn Rovers,West Ham United,1,1,60,50.0,77,37.0,1.9,3.4,4.33,draw
2009-03-21,Fulham,Manchester United,2,0,52,30.0,38,53.0,8.0,4.2,1.44,home_win
2009-03-21,West Bromwich Albion,Bolton Wanderers,1,1,62,40.0,57,48.0,2.4,3.3,3.0,draw
2009-03-21,Portsmouth,Everton,2,1,59,40.0,43,58.0,2.75,3.2,2.62,home_win
2009-03-21,Stoke City,Middlesbrough,1,0,48,37.0,60,42.0,2.25,3.3,3.3,home_win
2009-03-22,Wigan Athletic,Hull City,1,0,51,48.0,56,37.0,1.72,3.6,5.0,home_win
2009-04-05,Manchester United,Aston Villa,3,2,38,53.0,63,44.0,1.4,4.33,9.0,home_win
2009-04-04,Arsenal,Manchester City,2,0,59,44.0,59,47.0,1.53,3.75,7.5,home_win
2009-04-04,West Ham United,Sunderland,2,0,77,37.0,43,45.0,2.1,3.2,3.75,home_win
2009-04-05,Everton,Wigan Athletic,4,0,43,58.0,51,48.0,1.72,3.4,5.5,home_win
2009-04-04,Newcastle United,Chelsea,0,2,58,39.0,67,41.0,5.0,3.6,1.72,away_win
2009-04-04,Blackburn Rovers,Tottenham Hotspur,2,1,60,50.0,47,54.0,2.62,3.25,2.75,home_win
2009-04-04,Fulham,Liverpool,0,1,52,30.0,66,52.0,6.0,3.75,1.61,away_win
2009-04-04,Bolton Wanderers,Middlesbrough,4,1,57,48.0,60,42.0,2.1,3.3,3.6,home_win
2009-04-04,West Bromwich Albion,Stoke City,0,2,62,40.0,48,37.0,2.2,3.25,3.4,away_win
2009-04-04,Hull City,Portsmouth,0,0,56,37.0,59,40.0,2.62,3.25,2.75,draw
2009-04-11,Liverpool,Blackburn Rovers,4,0,66,52.0,60,50.0,1.33,4.75,11.0,home_win
2009-04-11,Sunderland,Manchester United,1,2,43,45.0,38,53.0,7.5,4.0,1.5,away_win
2009-04-11,Tottenham Hotspur,West Ham United,1,0,47,54.0,77,37.0,1.73,3.5,5.5,home_win
2009-04-12,Aston Villa,Everton,3,3,63,44.0,43,58.0,2.2,3.25,3.5,draw
2009-04-11,Middlesbrough,Hull City,3,1,60,42.0,56,37.0,2.1,3.3,3.75,home_win
2009-04-12,Manchester City,Fulham,1,3,59,47.0,52,30.0,1.91,3.4,4.33,away_win
2009-04-11,Portsmouth,West Bromwich Albion,2,2,59,40.0,62,40.0,1.73,3.5,5.5,draw
2009-04-11,Stoke City,Newcastle United,1,1,48,37.0,58,39.0,2.5,3.25,2.88,draw
2009-04-11,Wigan Athletic,Arsenal,1,4,51,48.0,59,44.0,5.25,3.5,1.73,away_win
2009-04-11,Chelsea,Bolton Wanderers,4,3,67,41.0,57,48.0,1.25,5.5,15.0,home_win
2009-04-21,Liverpool,Arsenal,4,4,66,52.0,59,44.0,1.72,3.6,5.0,draw
2009-04-18,Sunderland,Hull City,1,0,43,45.0,56,37.0,1.91,3.4,4.2,home_win
