match_date,home_team_name,away_team_name,home_team_goal,away_team_goal,home_speed,home_aggression,away_speed,away_aggression,B365H,B365D,B365A,resultado
2016-09-24,Dijon,Rennes,3,0,75,1.0,95,1.0,2.2,2.97,3.31,home_win
2016-09-24,SC Bastia,Guingamp,1,0,35,4.0,70,4.0,3.22,2.94,3.23,home_win
2016-09-24,Monaco,Angers,2,1,80,1.0,75,1.0,1.65,4.42,4.32,home_win
2016-09-25,Saint-Etienne,Lille,3,1,60,3.0,95,4.0,4.23,3.73,6.67,home_win
2016-09-25,Nancy,Nice,0,1,20,3.0,90,1.0,1.39,3.61,1.76,away_win
2016-09-25,Marseille,Nantes,2,1,90,1.0,85,3.0,4.95,3.33,3.44,home_win
2016-09-30,Rennes,Guingamp,1,0,85,2.0,70,4.0,4.11,3.36,6.21,home_win
2016-10-01,Paris Saint Germain,Bordeaux,2,0,80,1.0,75,1.0,1.87,3.58,3.68,home_win
2016-10-01,Dijon,Montpellier,3,3,70,2.0,80,2.0,1.12,3.89,2.6,draw
2016-10-01,Lille,Nancy,1,0,85,2.0,45,3.0,4.28,3.9,3.84,home_win
2016-10-01,Nantes,SC Bastia,1,0,80,4.0,50,3.0,3.86,2.84,3.62,home_win
2016-10-01,Caen,Toulouse,1,0,30,1.0,65,6.0,3.94,3.5,6.53,home_win
2016-10-01,Metz,Monaco,0,7,65,5.0,85,1.0,4.11,3.32,5.69,away_win
2016-10-02,Angers,Marseille,1,1,60,1.0,100,0.0,1.39,4.24,4.28,draw
2016-10-02,Nice,Lorient,2,1,100,5.0,60,3.0,2.5,3.76,6.94,home_win
2016-10-02,Lyon,Saint-Etienne,2,0,95,3.0,60,1.0,1.55,3.57,4.06,home_win
2016-10-14,Toulouse,Monaco,3,1,75,2.0,95,1.0,4.47,2.73,1.82,home_win
2016-10-14,Nice,Lyon,2,0,80,3.0,90,6.0,3.53,3.71,2.94,home_win
2016-10-15,Nancy,Paris Saint Germain,1,2,50,1.0,95,1.0,2.39,2.73,3.9,away_win
2016-10-15,Lorient,Nantes,1,2,75,4.0,95,4.0,1.35,3.17,2.36,away_win
2016-10-15,Montpellier,Caen,3,2,95,3.0,40,0.0,2.31,2.79,6.71,home_win
2016-10-15,SC Bastia,Angers,1,2,55,2.0,75,0.0,2.37,3.88,5.72,away_win
2016-10-15,Guingamp,Lille,1,0,70,1.0,80,0.0,3.95,2.91,2.98,home_win
2016-10-16,Rennes,Bordeaux,1,1,90,1.0,70,2.0,3.59,3.28,4.75,draw
2016-10-16,Saint-Etienne,Dijon,1,1,65,1.0,60,6.0,4.56,4.29,5.47,draw
2016-10-16,Marseille,Metz,1,0,95,1.0,65,2.0,2.94,2.91,6.68,home_win
2016-10-21,Monaco,Montpellier,6,2,90,2.0,95,0.0,1.57,3.52,6.35,home_win
2016-10-22,Lyon,Guingamp,1,3,80,1.0,65,3.0,3.88,3.34,4.33,away_win
2016-10-22,Nantes,Rennes,1,2,85,1.0,100,3.0,4.07,2.54,5.76,away_win
2016-10-22,Bordeaux,Nancy,1,1,75,1.0,55,3.0,3.29,4.09,4.59,draw
2016-10-22,Lille,SC Bastia,2,1,90,3.0,55,1.0,4.11,2.64,4.54,home_win
2016-10-22,Dijon,Lorient,1,0,75,0.0,65,2.0,3.03,3.45,2.13,home_win
2016-10-22,Angers,Toulouse,0,0,75,2.0,75,4.0,3.14,3.62,2.19,draw
2016-10-23,Caen,Saint-Etienne,0,2,20,1.0,70,1.0,2.77,3.76,4.41,away_win
2016-10-23,Metz,Nice,2,4,70,4.0,95,0.0,1.2,3.88,2.98,away_win
2016-10-23,Paris Saint Germain,Marseille,0,0,90,0.0,100,2.0,1.52,3.01,1.62,draw
2016-10-28,Lille,Paris Saint Germain,0,1,80,2.0,80,1.0,1.22,2.52,5.48,away_win
2016-10-29,Toulouse,Lyon,1,2,70,2.0,85,5.0,3.58,3.95,1.68,away_win
2016-10-29,SC Bastia,Dijon,0,0,25,1.0,75,1.0,2.33,3.57,4.77,draw
2016-10-29,Guingamp,Angers,1,0,75,1.0,60,3.0,3.08,4.17,4.47,home_win
2016-10-29,Nancy,Caen,2,0,40,3.0,35,3.0,4.64,4.14,6.83,home_win
2016-10-29,Saint-Etienne,Monaco,1,1,60,0.0,95,4.0,2.07,4.19,4.16,draw
2016-10-29,Lorient,Montpellier,2,2,75,2.0,80,1.0,2.7,3.47,1.85,draw
2016-10-30,Nice,Nantes,4,1,80,1.0,95,3.0,4.05,3.17,4.53,home_win
2016-10-30,Rennes,Metz,1,0,90,0.0,65,3.0,1.99,4.08,6.13,home_win
2016-10-30,Marseille,Bordeaux,0,0,80,1.0,65,1.0,1.4,3.4,6.98,draw
2016-11-04,Montpellier,Marseille,3,1,85,1.0,100,1.0,2.23,2.87,3.87,home_win
2016-11-05,Monaco,Nancy,6,0,90,0.0,50,1.0,1.73,4.21,3.26,home_win
2016-11-05,Nantes,Toulouse,1,1,95,4.0,70,2.0,4.73,4.27,6.49,draw
2016-11-05,Lyon,SC Bastia,2,1,95,1.0,55,8.0,4.25,3.43,2.55,home_win
2016-11-05,Dijon,Guingamp,3,3,70,0.0,65,1.0,3.57,2.65,4.88,draw
2016-11-05,Angers,Lille,1,0,65,0.0,80,0.0,4.5,3.28,3.73,home_win
2016-11-05,Bordeaux,Lorient,2,1,65,3.0,65,5.0,4.23,4.11,1.73,home_win
2016-11-06,Caen,Nice,1,0,50,2.0,90,3.0,1.83,4.3,3.41,home_win
2016-11-06,Metz,Saint-Etienne,0,0,60,2.0,70,4.0,4.58,2.91,2.96,draw
2016-11-06,Paris Saint Germain,Rennes,4,0,100,1.0,95,2.0,3.2,2.63,5.27,home_win
2016-11-18,Lorient,Monaco,0,3,75,0.0,100,1.0,4.25,4.25,6.72,away_win
2016-11-18,Lille,Lyon,0,1,85,5.0,85,3.0,4.59,3.28,2.97,away_win
2016-11-19,Paris Saint Germain,Nantes,2,0,85,0.0,85,1.0,2.34,3.58,5.96,home_win
2016-11-19,SC Bastia,Montpellier,1,1,25,2.0,90,0.0,1.53,4.44,1.8,draw
2016-11-19,Rennes,Angers,1,1,80,2.0,75,8.0,1.99,2.63,4.46,draw
2016-11-19,Nancy,Dijon,1,0,25,1.0,65,3.0,2.77,3.8,1.89,home_win
2016-11-19,Toulouse,Metz,1,2,65,0.0,65,1.0,4.29,2.65,6.64,away_win
2016-11-20,Guingamp,Bordeaux,1,1,70,2.0,65,1.0,4.46,3.25,5.71,draw
2016-11-20,Marseille,Caen,1,0,90,2.0,40,1.0,1.13,4.11,5.12,home_win
2016-11-20,Saint-Etienne,Nice,0,1,65,3.0,90,1.0,3.09,3.37,6.03,away_win
2016-11-25,Rennes,Toulouse,1,0,85,3.0,75,6.0,2.73,4.49,5.06,home_win
2016-11-26,Monaco,Marseille,4,0,90,1.0,80,2.0,1.97,3.62,6.83,home_win
2016-11-26,Nantes,Lille,0,0,80,1.0,90,2.0,1.57,3.14,5.43,draw
2016-11-26,Caen,Guingamp,1,1,30,0.0,60,2.0,2.42,2.94,6.59,draw
2016-11-26,Metz,Lorient,3,3,70,2.0,65,2.0,4.78,3.2,4.34,draw
2016-11-26,Bordeaux,Dijon,3,2,70,0.0,70,2.0,2.36,3.25,2.14,home_win
2016-11-26,Montpellier,Nancy,0,0,90,4.0,40,3.0,3.12,2.64,4.4,draw
2016-11-27,Angers,Saint-Etienne,1,2,70,3.0,65,6.0,3.84,3.24,2.2,away_win
2016-11-27,Nice,SC Bastia,1,1,100,0.0,35,3.0,2.52,3.43,4.76,draw
2016-11-27,Lyon,Paris Saint Germain,1,2,95,1.0,90,6.0,4.89,3.95,4.15,away_win
2016-11-29,Lorient,Rennes,2,1,70,1.0,85,1.0,4.85,3.81,4.92,home_win
2016-11-29,Lille,Caen,4,2,80,0.0,45,1.0,2.08,3.92,1.56,home_win
2016-11-30,Dijon,Monaco,1,1,75,2.0,100,0.0,3.04,2.52,2.57,draw
2016-11-30,Toulouse,Montpellier,1,0,65,2.0,95,3.0,2.27,2.94,4.2,home_win
2016-11-30,Nantes,Lyon,0,6,80,1.0,90,1.0,2.21,3.82,6.73,away_win
2016-11-30,Guingamp,Nice,0,1,70,2.0,100,1.0,1.24,3.47,3.61,away_win
2016-11-30,SC Bastia,Bordeaux,1,1,25,5.0,65,4.0,3.48,2.51,3.83,draw
2016-11-30,Nancy,Metz,4,0,40,5.0,70,5.0,3.06,4.11,5.43,home_win
2016-11-30,Saint-Etienne,Marseille,0,0,65,0.0,90,1.0,1.3,4.05,4.82,draw
2016-12-01,Paris Saint Germain,Angers,2,0,80,2.0,65,1.0,2.19,3.6,3.14,home_win
2016-12-02,Caen,Dijon,3,3,20,4.0,70,5.0,4.64,2.63,3.76,draw
2016-12-03,Montpellier,Paris Saint Germain,3,0,85,0.0,80,2.0,2.03,4.03,2.7,home_win
2016-12-03,Angers,Lorient,2,2,75,0.0,70,1.0,1.67,3.67,6.81,draw
2016-12-03,Guingamp,Nantes,2,0,65,0.0,80,5.0,3.01,4.06,2.22,home_win
2016-12-03,Monaco,SC Bastia,5,0,95,3.0,30,3.0,4.94,4.0,3.55,home_win
2016-12-03,Bordeaux,Lille,0,1,75,2.0,100,3.0,2.04,4.11,1.64,away_win
2016-12-04,Rennes,Saint-Etienne,2,0,95,3.0,65,2.0,3.72,3.54,2.72,home_win
2016-12-04,Marseille,Nancy,3,0,90,1.0,35,4.0,4.07,2.78,5.79,home_win
2016-12-04,Nice,Toulouse,3,0,80,0.0,75,2.0,2.03,3.84,2.61,home_win
2016-12-10,Dijon,Marseille,1,2,70,1.0,80,2.0,3.94,3.74,1.94,away_win
2016-12-10,Bordeaux,Monaco,0,4,60,6.0,85,1.0,2.53,3.98,4.11,away_win
2016-12-10,Lille,Montpellier,2,1,90,1.0,90,1.0,3.57,2.84,1.55,home_win
2016-12-10,Nancy,Angers,2,0,35,1.0,65,1.0,3.57,2.89,1.97,home_win
2016-12-10,Toulouse,Lorient,3,2,70,2.0,75,0.0,3.19,4.28,5.94,home_win
2016-12-10,SC Bastia,Metz,2,0,40,2.0,65,2.0,1.45,4.0,5.74,home_win
2016-12-11,Lyon,Rennes,1,0,90,3.0,85,3.0,4.36,4.32,6.53,home_win
2016-12-11,Saint-Etienne,Guingamp,1,0,65,0.0,70,2.0,2.35,4.02,6.2,home_win
2016-12-11,Paris Saint Germain,Nice,2,2,90,2.0,80,3.0,1.83,3.69,5.26,draw
2016-12-16,Angers,Nantes,0,2,70,1.0,95,3.0,1.26,3.81,1.79,away_win
2016-12-17,Guingamp,Paris Saint Germain,2,1,60,0.0,100,0.0,3.4,4.28,5.81,home_win
2016-12-17,Toulouse,Nancy,1,1,60,1.0,20,3.0,3.74,3.66,6.15,draw
2016-12-17,Rennes,SC Bastia,1,2,90,1.0,35,0.0,1.16,3.76,5.89,away_win
2016-12-17,Lorient,Saint-Etienne,2,1,60,4.0,70,5.0,3.1,2.81,4.3,home_win
2016-12-17,Montpellier,Bordeaux,4,0,85,2.0,75,5.0,1.98,3.45,2.78,home_win
2016-12-18,Caen,Metz,3,0,35,2.0,70,6.0,3.62,3.93,6.15,home_win
2016-12-18,Nice,Dijon,2,1,85,1.0,75,6.0,1.78,3.04,5.5,home_win
2016-12-18,Marseille,Lille,2,0,100,0.0,80,0.0,3.79,2.9,6.89,home_win
2016-12-18,Monaco,Lyon,1,3,100,7.0,90,2.0,2.61,3.13,2.36,away_win
2016-12-21,Saint-Etienne,Nancy,0,0,60,1.0,25,4.0,4.75,2.98,2.74,draw
2016-12-21,Bordeaux,Nice,0,0,60,2.0,90,8.0,1.64,2.93,2.66,draw
2016-12-21,Lille,Rennes,1,1,90,1.0,90,1.0,2.43,3.35,5.86,draw
2016-12-21,Lyon,Angers,2,0,85,0.0,75,2.0,1.54,4.32,2.53,home_win
2016-12-21,Paris Saint Germain,Lorient,5,0,80,0.0,70,1.0,4.71,3.51,1.87,home_win
2016-12-21,SC Bastia,Marseille,1,2,45,1.0,95,3.0,4.52,2.88,6.99,away_win
2016-12-21,Dijon,Toulouse,2,0,60,2.0,70,4.0,2.11,2.65,1.64,home_win
2016-12-21,Monaco,Caen,2,1,80,3.0,20,3.0,3.67,3.89,6.09,home_win
2016-12-21,Nantes,Montpellier,1,0,95,2.0,90,0.0,4.29,3.27,3.51,home_win
2016-12-21,Metz,Guingamp,2,2,60,2.0,65,1.0,3.27,4.14,6.13,draw
2017-01-13,Lille,Saint-Etienne,1,1,95,0.0,65,3.0,3.17,3.82,4.55,draw
2017-01-14,Rennes,Paris Saint Germain,0,1,100,0.0,80,2.0,2.04,4.09,6.46,away_win
2017-01-14,Montpellier,Dijon,1,1,90,0.0,70,0.0,1.46,3.04,6.59,draw
2017-01-14,Toulouse,Nantes,0,1,65,1.0,85,3.0,4.6,3.88,1.55,away_win
2017-01-14,Angers,Bordeaux,1,1,60,4.0,75,3.0,4.61,3.03,1.91,draw
2017-01-14,Nancy,SC Bastia,1,0,35,2.0,35,3.0,3.57,4.38,2.88,home_win
2017-01-14,Lorient,Guingamp,3,1,70,2.0,70,3.0,2.42,3.77,5.18,home_win
2017-01-15,Nice,Metz,0,0,80,2.0,60,1.0,2.46,3.15,6.39,draw
2017-01-15,Caen,Lyon,3,2,55,3.0,90,3.0,3.93,3.04,4.03,home_win
2017-01-16,Marseille,Monaco,1,4,80,1.0,90,1.0,4.6,2.88,4.84,away_win
2017-01-18,Nantes,Caen,1,0,95,2.0,40,2.0,4.56,3.89,2.54,home_win
2017-01-20,SC Bastia,Nice,1,1,20,4.0,85,0.0,4.14,2.94,5.93,draw
2017-01-21,Nantes,Paris Saint Germain,0,2,85,2.0,85,1.0,3.6,3.69,6.82,away_win
2017-01-21,Guingamp,Rennes,1,1,65,2.0,90,5.0,1.43,3.03,2.98,draw
2017-01-21,Metz,Montpellier,2,0,65,1.0,85,2.0,1.73,3.82,4.22,home_win
2017-01-21,Dijon,Lille,0,0,65,2.0,95,2.0,4.6,4.13,1.97,draw
2017-01-21,Bordeaux,Toulouse,1,0,70,2.0,70,4.0,3.47,4.06,4.58,home_win
2017-01-22,Monaco,Lorient,4,0,100,1.0,75,1.0,1.14,4.02,4.27,home_win
2017-01-22,Saint-Etienne,Angers,2,1,70,2.0,60,3.0,1.5,2.88,2.29,home_win
2017-01-22,Lyon,Marseille,3,1,80,1.0,90,2.0,3.69,2.68,3.93,home_win
2017-01-27,Marseille,Montpellier,5,1,95,1.0,95,4.0,1.12,3.9,3.34,home_win
2017-01-28,Lorient,Dijon,2,3,65,4.0,60,3.0,1.73,3.24,4.37,away_win
2017-01-28,Lyon,Lille,1,2,80,1.0,85,3.0,3.24,3.36,4.72,away_win
2017-01-28,Rennes,Nantes,1,1,100,3.0,90,1.0,3.8,2.56,1.55,draw
2017-01-28,Angers,Metz,2,1,60,0.0,75,6.0,3.64,3.02,5.69,home_win
2017-01-28,SC Bastia,Caen,1,1,35,2.0,40,2.0,1.97,2.57,5.42,draw
2017-01-28,Nancy,Bordeaux,0,2,55,0.0,75,2.0,3.88,4.26,3.51,away_win
2017-01-29,Toulouse,Saint-Etienne,0,3,75,5.0,60,4.0,2.03,2.99,1.79,away_win
2017-01-29,Nice,Guingamp,3,1,80,3.0,75,3.0,2.37,3.61,5.65,home_win
2017-01-29,Paris Saint Germain,Monaco,1,1,80,0.0,90,1.0,4.01,2.58,6.75,draw
2017-02-03,Metz,Marseille,1,0,60,1.0,100,3.0,3.63,3.83,2.82,home_win
2017-02-04,Monaco,Nice,3,0,100,1.0,100,1.0,4.41,3.15,3.28,home_win
2017-02-04,Bordeaux,Rennes,1,1,60,1.0,80,1.0,3.66,4.3,2.51,draw
2017-02-04,Lille,Lorient,0,1,80,1.0,75,1.0,3.32,4.28,4.67,away_win
2017-02-04,Montpellier,SC Bastia,2,1,80,3.0,30,4.0,1.47,3.15,2.35,home_win
2017-02-04,Dijon,Paris Saint Germain,1,3,60,1.0,80,2.0,2.53,4.3,3.46,away_win
2017-02-04,Guingamp,Caen,0,1,65,1.0,20,2.0,2.13,4.49,5.33,away_win
2017-02-05,Toulouse,Angers,4,0,70,2.0,60,4.0,2.05,4.15,4.58,home_win
2017-02-05,Nantes,Nancy,0,2,95,5.0,35,4.0,4.89,4.19,3.63,away_win
2017-02-05,Saint-Etienne,Lyon,2,0,60,2.0,85,8.0,2.63,3.0,3.81,home_win
2017-02-07,Montpellier,Monaco,1,2,90,1.0,95,4.0,4.58,3.65,4.59,away_win
2017-02-07,Caen,Bordeaux,0,4,55,1.0,70,1.0,3.56,2.63,1.53,away_win
2017-02-07,Paris Saint Germain,Lille,2,1,95,1.0,80,3.0,4.2,2.69,1.93,home_win
2017-02-08,Lorient,Toulouse,1,1,65,2.0,60,2.0,3.06,4.5,6.35,draw
2017-02-08,Nice,Saint-Etienne,1,0,80,1.0,65,3.0,3.35,3.15,1.93,home_win
2017-02-08,Lyon,Nancy,4,0,90,1.0,40,1.0,3.02,4.0,5.39,home_win
2017-02-08,Angers,Rennes,0,0,65,2.0,80,4.0,1.86,4.11,6.56,draw
2017-02-08,Metz,Dijon,2,1,70,1.0,75,5.0,3.92,4.22,2.99,home_win
2017-02-08,Marseille,Guingamp,2,0,95,2.0,75,1.0,2.2,4.5,3.54,home_win
2017-02-10,Bordeaux,Paris Saint Germain,0,3,60,0.0,80,1.0,1.19,2.98,4.63,away_win
2017-02-11,Guingamp,Lyon,2,1,75,2.0,90,2.0,3.62,2.58,6.35,home_win
2017-02-11,Nancy,Montpellier,0,3,40,3.0,85,2.0,1.79,3.32,6.68,away_win
2017-02-11,Lille,Angers,1,2,100,4.0,65,2.0,4.77,2.76,5.57,away_win
2017-02-11,Dijon,Caen,2,0,65,1.0,40,0.0,4.82,2.54,1.98,home_win
2017-02-11,Toulouse,SC Bastia,4,1,60,3.0,45,7.0,4.67,3.22,5.18,home_win
2017-02-11,Monaco,Metz,5,0,85,1.0,70,3.0,2.54,4.07,3.76,home_win
2017-02-12,Rennes,Nice,2,2,90,1.0,95,2.0,1.16,3.63,4.09,draw
2017-02-12,Saint-Etienne,Lorient,4,0,75,0.0,65,0.0,4.72,3.13,1.77,home_win
2017-02-12,Nantes,Marseille,3,2,95,1.0,90,1.0,2.77,3.81,2.55,home_win
2017-02-17,SC Bastia,Monaco,1,1,55,2.0,80,0.0,4.87,2.96,5.85,draw
2017-02-18,Marseille,Rennes,2,0,100,1.0,85,0.0,4.86,2.53,4.0,home_win
2017-02-18,Lorient,Nice,0,1,65,3.0,80,5.0,4.43,4.03,3.16,away_win
2017-02-18,Angers,Nancy,1,0,65,0.0,25,1.0,2.25,3.75,3.61,home_win
2017-02-18,Caen,Lille,0,1,25,1.0,95,4.0,2.6,4.02,6.2,away_win
2017-02-18,Metz,Nantes,1,1,60,1.0,90,4.0,4.42,2.58,5.62,draw
2017-02-19,Bordeaux,Guingamp,3,0,75,2.0,65,5.0,2.34,4.17,3.0,home_win
2017-02-19,Montpellier,Saint-Etienne,2,1,85,1.0,65,3.0,1.76,3.74,2.15,home_win
2017-02-19,Lyon,Dijon,4,2,100,1.0,70,4.0,3.27,3.63,2.89,home_win
2017-02-19,Paris Saint Germain,Toulouse,0,0,100,1.0,70,3.0,4.75,3.75,6.56,draw
2017-02-21,Caen,Nancy,1,0,50,3.0,45,5.0,3.81,4.23,4.7,home_win
2017-02-24,Nantes,Dijon,3,1,90,3.0,75,5.0,3.32,3.67,4.43,home_win
2017-02-24,Nice,Montpellier,2,1,100,2.0,85,0.0,1.48,3.66,4.78,home_win
2017-02-25,Guingamp,Monaco,1,2,70,3.0,80,2.0,3.5,4.48,3.51,away_win
2017-02-25,Nancy,Toulouse,0,0,55,2.0,65,3.0,4.96,4.01,5.94,draw
2017-02-25,Lille,Bordeaux,2,3,85,10.0,65,2.0,1.65,3.38,4.38,away_win
2017-02-25,Angers,SC Bastia,3,0,60,2.0,40,3.0,3.12,3.91,2.14,home_win
2017-02-25,Rennes,Lorient,1,0,95,0.0,65,3.0,4.52,3.28,2.21,home_win
2017-02-26,Saint-Etienne,Caen,0,1,60,0.0,45,2.0,3.99,2.96,4.45,away_win
2017-02-26,Lyon,Metz,5,0,85,1.0,70,3.0,3.82,3.69,6.65,home_win
2017-02-26,Marseille,Paris Saint Germain,1,5,100,2.0,95,2.0,3.84,4.36,3.2,away_win
2017-03-01,SC Bastia,Nantes,2,2,30,6.0,80,1.0,2.5,4.36,6.28,draw
2017-03-03,Bordeaux,Lyon,1,1,65,5.0,80,4.0,2.25,3.18,5.7,draw
2017-03-04,Paris Saint Germain,Nancy,1,0,95,2.0,30,3.0,4.26,3.56,2.86,home_win
2017-03-04,Montpellier,Guingamp,1,1,90,1.0,65,0.0,4.26,2.92,1.7,draw
2017-03-04,SC Bastia,Saint-Etienne,0,0,25,4.0,65,4.0,4.48,4.49,2.06,draw
2017-03-04,Dijon,Nice,0,1,65,2.0,85,1.0,4.66,4.46,5.51,away_win
2017-03-04,Caen,Angers,2,3,45,1.0,60,2.0,3.09,3.8,2.6,away_win
2017-03-04,Metz,Rennes,1,1,75,3.0,100,3.0,3.06,4.11,3.54,draw
2017-03-05,Lorient,Marseille,1,4,65,2.0,90,1.0,4.21,3.93,4.26,away_win
2017-03-05,Toulouse,Lille,1,1,70,2.0,85,2.0,3.63,3.69,5.49,draw
