match_date,home_team_name,away_team_name,home_team_goal,away_team_goal,home_speed,home_aggression,away_speed,away_aggression,B365H,B365D,B365A,resultado
2017-01-08,Udinese,Inter,1,2,90,3,100,2,2.43,2.78,4.53,away_win
2017-01-08,Sassuolo,Torino,0,0,95,2,95,3,1.54,3.64,5.99,draw
2017-01-08,Lazio,Crotone,1,0,80,2,75,2,4.71,2.87,6.78,home_win
2017-01-08,Genoa,Roma,0,1,70,2,85,4,4.52,3.06,5.86,away_win
2017-01-08,Chievo,Atalanta,1,4,60,1,90,1,2.11,2.94,4.82,away_win
2017-01-08,AC Milan,Cagliari,1,0,95,0,65,4,3.67,2.87,4.21,home_win
2017-01-08,Juventus,Bologna,3,0,100,1,85,2,4.29,4.15,1.72,home_win
2017-01-14,Crotone,Bologna,0,1,70,2,85,4,3.27,3.07,6.91,away_win
2017-01-14,Inter,Chievo,3,1,80,0,75,3,3.17,4.35,3.61,home_win
2017-01-15,Cagliari,Genoa,4,1,75,5,75,2,2.04,4.44,2.34,home_win
2017-01-15,Sampdoria,Empoli,0,0,75,3,75,3,1.46,3.64,5.17,draw
2017-01-15,Sassuolo,Palermo,4,1,85,2,30,2,4.6,2.79,3.06,home_win
2017-01-15,Napoli,Pescara,3,1,80,1,30,3,4.61,3.25,4.72,home_win
2017-01-15,Udinese,Roma,0,1,85,2,95,1,3.57,4.1,4.73,away_win
2017-01-15,Lazio,Atalanta,2,1,90,5,80,2,2.42,3.23,3.95,home_win
2017-01-15,Fiorentina,Juventus,2,1,80,3,95,5,2.46,2.67,6.1,home_win
2017-01-16,Torino,AC Milan,2,2,80,5,100,4,3.93,3.61,2.96,draw
2017-01-21,AC Milan,Napoli,1,2,90,4,90,4,4.6,4.19,3.97,away_win
2017-01-21,Chievo,Fiorentina,0,3,65,3,95,2,4.56,4.09,4.46,away_win
2017-01-22,Palermo,Inter,0,1,25,8,85,4,4.14,2.85,5.15,away_win
2017-01-22,Juventus,Lazio,2,0,100,0,85,3,3.6,3.85,5.81,home_win
2017-01-22,Genoa,Crotone,2,2,70,1,65,2,1.43,2.94,3.67,draw
2017-01-22,Pescara,Sassuolo,1,3,45,4,85,5,1.73,2.94,5.05,away_win
2017-01-22,Bologna,Torino,2,0,85,2,95,2,4.6,4.25,2.33,home_win
2017-01-22,Empoli,Udinese,1,0,75,4,80,4,3.47,3.0,6.63,home_win
2017-01-22,Atalanta,Sampdoria,1,0,95,1,70,3,1.14,3.03,3.61,home_win
2017-01-22,Roma,Cagliari,1,0,95,1,60,6,1.5,2.5,5.51,home_win
2017-01-28,Lazio,Chievo,0,1,95,2,65,2,3.69,4.24,1.61,away_win
2017-01-28,Inter,Pescara,3,0,90,1,35,1,1.12,4.09,2.63,home_win
2017-01-29,Sampdoria,Roma,3,2,65,2,80,3,1.73,3.75,4.18,home_win
2017-01-29,Crotone,Empoli,4,1,65,3,70,1,3.24,4.0,6.33,home_win
2017-01-29,Torino,Atalanta,1,1,80,1,90,2,3.8,2.8,4.4,draw
2017-01-29,Cagliari,Bologna,1,1,65,2,100,9,3.64,3.42,6.61,draw
2017-01-29,Fiorentina,Genoa,3,3,95,6,75,4,1.97,3.2,4.16,draw
2017-01-29,Sassuolo,Juventus,0,2,85,3,95,1,3.88,2.69,4.2,away_win
2017-01-29,Udinese,AC Milan,2,1,80,3,85,2,2.03,3.47,2.16,home_win
2017-01-29,Napoli,Palermo,1,1,85,0,20,7,2.37,4.34,5.91,draw
2017-02-01,Pescara,Fiorentina,1,2,30,4,100,3,4.01,2.58,2.86,away_win
2017-02-04,Bologna,Napoli,1,7,95,5,80,6,3.63,3.08,6.45,away_win
2017-02-05,AC Milan,Sampdoria,0,1,100,6,70,2,4.41,2.92,6.51,away_win
2017-02-05,Genoa,Sassuolo,0,1,65,2,100,1,3.66,2.98,6.69,away_win
2017-02-05,Empoli,Torino,1,1,70,6,95,4,3.32,4.32,4.36,draw
2017-02-05,Chievo,Udinese,0,0,75,5,95,1,1.47,3.44,5.22,draw
2017-02-05,Atalanta,Cagliari,2,0,95,4,60,2,2.53,3.43,5.78,home_win
2017-02-05,Pescara,Lazio,2,6,30,0,80,1,2.13,4.02,2.22,away_win
2017-02-05,Palermo,Crotone,1,0,20,2,65,5,2.05,2.81,4.81,home_win
2017-02-05,Juventus,Inter,1,0,95,5,90,6,4.89,3.47,1.69,home_win
2017-02-07,Roma,Fiorentina,4,0,80,2,90,3,2.63,3.36,4.24,home_win
2017-02-08,Bologna,AC Milan,0,1,80,5,85,8,4.58,3.69,2.35,away_win
2017-02-08,Crotone,Juventus,0,2,70,0,85,1,3.56,4.5,2.51,away_win
2017-02-10,Napoli,Genoa,2,0,95,1,65,2,4.2,4.04,3.51,home_win
2017-02-11,Fiorentina,Udinese,3,0,90,2,80,2,3.06,3.3,3.88,home_win
2017-02-12,Crotone,Roma,0,2,70,0,95,0,3.35,4.16,4.93,away_win
2017-02-12,Torino,Pescara,5,3,100,1,20,3,3.02,2.84,1.91,home_win
2017-02-12,Sassuolo,Chievo,1,3,90,3,60,3,1.86,2.56,4.27,away_win
2017-02-12,Inter,Empoli,2,0,100,1,70,2,3.92,2.91,2.5,home_win
2017-02-12,Palermo,Atalanta,1,3,55,3,90,1,2.2,3.18,4.66,away_win
2017-02-12,Sampdoria,Bologna,3,1,60,2,85,4,1.19,3.52,5.01,home_win
2017-02-12,Cagliari,Juventus,0,2,65,5,80,5,3.62,3.73,4.56,away_win
2017-02-13,Lazio,AC Milan,1,1,80,2,80,2,1.79,4.32,5.56,draw
2017-02-17,Juventus,Palermo,4,1,85,1,40,1,4.77,3.52,3.35,home_win
2017-02-18,Atalanta,Crotone,1,0,85,2,70,5,4.82,3.5,5.71,home_win
2017-02-18,Empoli,Lazio,1,2,60,3,95,1,4.67,2.6,3.88,away_win
2017-02-19,Bologna,Inter,0,1,95,1,95,4,2.54,2.57,4.16,away_win
2017-02-19,Pescara,Genoa,5,0,25,2,70,1,1.16,3.6,5.06,home_win
2017-02-19,Sampdoria,Cagliari,1,1,70,4,75,6,4.72,3.38,1.6,draw
2017-02-19,Udinese,Sassuolo,1,2,85,3,90,2,2.77,4.18,5.1,away_win
2017-02-19,Chievo,Napoli,1,3,65,1,85,0,4.87,2.82,4.9,away_win
2017-02-19,Roma,Torino,4,1,80,0,95,2,4.86,2.55,3.2,home_win
2017-02-19,AC Milan,Fiorentina,2,1,95,3,95,2,4.43,3.4,1.97,home_win
2017-02-25,Napoli,Atalanta,0,2,80,1,95,4,2.25,2.97,2.0,away_win
2017-02-25,Juventus,Empoli,2,0,95,0,65,1,2.6,2.6,6.58,home_win
2017-02-26,Palermo,Sampdoria,1,1,55,2,60,2,4.42,3.95,5.29,draw
2017-02-26,Genoa,Bologna,1,1,65,1,95,4,2.34,2.72,2.2,draw
2017-02-26,Crotone,Cagliari,1,2,65,3,65,1,1.76,3.72,3.46,away_win
2017-02-26,Sassuolo,AC Milan,0,1,90,6,100,3,3.27,3.06,4.76,away_win
2017-02-26,Chievo,Pescara,2,0,70,3,45,3,4.75,2.85,6.1,home_win
2017-02-26,Lazio,Udinese,1,0,80,2,90,3,3.81,3.26,1.74,home_win
2017-02-26,Inter,Roma,1,3,95,2,95,2,3.32,4.1,2.8,away_win
2017-02-27,Fiorentina,Torino,2,2,85,1,85,2,1.48,3.28,6.39,draw
2017-03-04,Roma,Napoli,1,2,95,3,80,2,3.5,4.0,1.55,away_win
2017-03-04,Sampdoria,Pescara,3,1,75,0,50,2,4.96,2.75,2.61,home_win
2017-03-04,AC Milan,Chievo,3,1,95,2,60,1,1.65,4.05,6.77,home_win
2017-03-05,Atalanta,Fiorentina,0,0,85,2,90,4,3.12,2.97,4.87,draw
2017-03-05,Empoli,Genoa,0,2,65,3,60,2,4.52,3.85,2.94,away_win
2017-03-05,Cagliari,Inter,1,5,70,2,100,0,3.99,3.63,1.87,away_win
2017-03-05,Udinese,Juventus,1,1,95,2,80,2,3.82,4.36,1.66,draw
2017-03-05,Torino,Palermo,3,1,90,0,30,5,3.84,3.27,2.85,home_win
2017-03-05,Crotone,Sassuolo,0,0,60,3,90,1,2.5,2.63,6.35,draw
2017-03-05,Bologna,Lazio,0,2,100,2,95,1,2.25,2.54,3.79,away_win
2017-03-10,Juventus,AC Milan,2,1,95,3,85,7,4.26,4.15,5.46,home_win
2017-03-11,Genoa,Sampdoria,0,1,70,4,75,4,4.26,3.55,6.55,away_win
2017-03-12,Sassuolo,Bologna,0,1,90,3,80,5,4.48,4.05,3.74,away_win
2017-03-12,Inter,Atalanta,7,1,90,3,95,4,4.66,2.97,2.55,home_win
2017-03-12,Fiorentina,Cagliari,1,0,80,2,70,1,3.09,3.19,4.34,home_win
2017-03-12,Napoli,Crotone,3,0,80,1,70,3,3.06,2.56,6.49,home_win
2017-03-12,Chievo,Empoli,4,0,60,0,70,1,4.21,4.42,5.92,home_win
2017-03-12,Pescara,Udinese,1,3,40,2,95,4,3.63,3.84,1.86,away_win
2017-03-12,Palermo,Roma,0,3,50,2,100,3,3.84,4.37,5.31,away_win
2017-03-13,Lazio,Torino,3,1,100,3,95,1,4.2,3.03,4.65,home_win
2017-03-18,Torino,Inter,2,2,85,1,95,0,4.57,3.72,6.49,draw
2017-03-18,AC Milan,Genoa,1,0,85,1,75,2,2.42,3.86,2.17,home_win
2017-03-19,Empoli,Napoli,2,3,70,3,95,4,2.56,3.14,4.44,away_win
2017-03-19,Bologna,Chievo,4,1,80,2,75,3,1.47,4.2,6.34,home_win
2017-03-19,Crotone,Fiorentina,0,1,75,1,90,1,3.36,4.39,3.76,away_win
2017-03-19,Sampdoria,Juventus,0,1,75,1,85,1,1.24,4.27,4.15,away_win
2017-03-19,Cagliari,Lazio,0,0,60,3,95,2,2.92,3.98,1.89,draw
2017-03-19,Atalanta,Pescara,3,0,85,2,55,2,3.22,3.05,3.03,home_win
2017-03-19,Udinese,Palermo,4,1,90,3,35,5,2.22,3.06,3.28,home_win
2017-03-19,Roma,Sassuolo,3,1,95,1,85,2,3.4,4.43,6.7,home_win
2017-04-01,Sassuolo,Lazio,1,2,100,2,95,4,1.22,2.52,3.05,away_win
2017-04-01,Roma,Empoli,2,0,100,0,70,1,1.25,3.93,4.03,home_win
2017-04-02,Torino,Udinese,2,2,85,1,85,3,4.31,3.91,5.19,draw
2017-04-02,Genoa,Atalanta,0,5,70,6,90,1,2.5,3.75,2.39,away_win
2017-04-02,Fiorentina,Bologna,1,0,80,3,100,2,1.6,4.48,4.18,home_win
2017-04-02,Palermo,Cagliari,1,3,25,3,75,1,3.14,3.12,5.56,away_win
2017-04-02,Chievo,Crotone,1,2,65,2,60,2,4.1,3.18,6.27,away_win
2017-04-02,Pescara,AC Milan,1,1,45,5,95,3,1.94,2.66,4.94,draw
2017-04-02,Napoli,Juventus,1,1,80,1,80,0,3.53,3.39,5.18,draw
2017-04-03,Inter,Sampdoria,1,2,95,2,70,0,1.43,3.02,2.19,away_win
2017-04-08,Empoli,Pescara,1,1,60,2,45,3,1.3,3.19,6.7,draw
2017-04-08,Atalanta,Sassuolo,1,1,95,3,80,4,3.17,4.17,2.23,draw
2017-04-08,Juventus,Chievo,2,0,90,1,70,2,3.21,4.37,5.76,home_win
2017-04-09,Sampdoria,Fiorentina,2,2,65,2,100,1,3.59,2.87,2.96,draw
2017-04-09,Udinese,Genoa,3,0,80,2,60,2,3.93,3.25,6.63,home_win
