match_date,home_team_name,away_team_name,home_team_goal,away_team_goal,home_speed,home_aggression,away_speed,away_aggression,B365H,B365D,B365A,resultado
2016-10-22,FC Nantes,Rennes,1,2,85,1.0,100,3.0,4.07,2.54,5.76,away_win
2016-10-22,Girondins de Bordeaux,AS Nancy-Lorraine,1,1,75,1.0,55,3.0,3.29,4.09,4.59,draw
2016-10-22,LOSC Lille,SC Bastia,2,1,90,3.0,55,1.0,4.11,2.64,4.54,home_win
2016-10-22,Dijon FCO,FC Lorient,1,0,75,0.0,65,2.0,3.03,3.45,2.13,home_win
2016-10-22,Rangers,Toulouse FC,0,0,75,2.0,75,4.0,3.14,3.62,2.19,draw
2016-10-23,SM Caen,AS Saint-Étienne,0,2,20,1.0,70,1.0,2.77,3.76,4.41,away_win
2016-10-23,FC Metz,OGC Nice,2,4,70,4.0,95,0.0,1.2,3.88,2.98,away_win
2016-10-23,Paris Saint-Germain,Olympique de Marseille,0,0,90,0.0,100,2.0,1.52,3.01,1.62,draw
2016-10-28,LOSC Lille,Paris Saint-Germain,0,1,80,2.0,80,1.0,1.22,2.52,5.48,away_win
2016-10-29,Toulouse FC,Olympique Lyonnais,1,2,70,2.0,85,5.0,3.58,3.95,1.68,away_win
2016-10-29,SC Bastia,Dijon FCO,0,0,25,1.0,75,1.0,2.33,3.57,4.77,draw
2016-10-29,En Avant de Guingamp,Rangers,1,0,75,1.0,60,3.0,3.08,4.17,4.47,home_win
2016-10-29,AS Nancy-Lorraine,SM Caen,2,0,40,3.0,35,3.0,4.64,4.14,6.83,home_win
2016-10-29,AS Saint-Étienne,AS Monaco,1,1,60,0.0,95,4.0,2.07,4.19,4.16,draw
2016-10-29,FC Lorient,Montpellier Hérault SC,2,2,75,2.0,80,1.0,2.7,3.47,1.85,draw
2016-10-30,OGC Nice,FC Nantes,4,1,80,1.0,95,3.0,4.05,3.17,4.53,home_win
2016-10-30,Rennes,FC Metz,1,0,90,0.0,65,3.0,1.99,4.08,6.13,home_win
2016-10-30,Olympique de Marseille,Girondins de Bordeaux,0,0,80,1.0,65,1.0,1.4,3.4,6.98,draw
2016-11-04,Montpellier Hérault SC,Olympique de Marseille,3,1,85,1.0,100,1.0,2.23,2.87,3.87,home_win
2016-11-05,AS Monaco,AS Nancy-Lorraine,6,0,90,0.0,50,1.0,1.73,4.21,3.26,home_win
2016-11-05,FC Nantes,Toulouse FC,1,1,95,4.0,70,2.0,4.73,4.27,6.49,draw
2016-11-05,Olympique Lyonnais,SC Bastia,2,1,95,1.0,55,8.0,4.25,3.43,2.55,home_win
2016-11-05,Dijon FCO,En Avant de Guingamp,3,3,70,0.0,65,1.0,3.57,2.65,4.88,draw
2016-11-05,Rangers,LOSC Lille,1,0,65,0.0,80,0.0,4.5,3.28,3.73,home_win
2016-11-05,Girondins de Bordeaux,FC Lorient,2,1,65,3.0,65,5.0,4.23,4.11,1.73,home_win
2016-11-06,SM Caen,OGC Nice,1,0,50,2.0,90,3.0,1.83,4.3,3.41,home_win
2016-11-06,FC Metz,AS Saint-Étienne,0,0,60,2.0,70,4.0,4.58,2.91,2.96,draw
2016-11-06,Paris Saint-Germain,Rennes,4,0,100,1.0,95,2.0,3.2,2.63,5.27,home_win
2016-11-18,FC Lorient,AS Monaco,0,3,75,0.0,100,1.0,4.25,4.25,6.72,away_win
2016-11-18,LOSC Lille,Olympique Lyonnais,0,1,85,5.0,85,3.0,4.59,3.28,2.97,away_win
2016-11-19,Paris Saint-Germain,FC Nantes,2,0,85,0.0,85,1.0,2.34,3.58,5.96,home_win
2016-11-19,SC Bastia,Montpellier Hérault SC,1,1,25,2.0,90,0.0,1.53,4.44,1.8,draw
2016-11-19,Rennes,Rangers,1,1,80,2.0,75,8.0,1.99,2.63,4.46,draw
2016-11-19,AS Nancy-Lorraine,Dijon FCO,1,0,25,1.0,65,3.0,2.77,3.8,1.89,home_win
2016-11-19,Toulouse FC,FC Metz,1,2,65,0.0,65,1.0,4.29,2.65,6.64,away_win
2016-11-20,En Avant de Guingamp,Girondins de Bordeaux,1,1,70,2.0,65,1.0,4.46,3.25,5.71,draw
2016-11-20,Olympique de Marseille,SM Caen,1,0,90,2.0,40,1.0,1.13,4.11,5.12,home_win
2016-11-20,AS Saint-Étienne,OGC Nice,0,1,65,3.0,90,1.0,3.09,3.37,6.03,away_win
2016-11-25,Rennes,Toulouse FC,1,0,85,3.0,75,6.0,2.73,4.49,5.06,home_win
2016-11-26,AS Monaco,Olympique de Marseille,4,0,90,1.0,80,2.0,1.97,3.62,6.83,home_win
2016-11-26,FC Nantes,LOSC Lille,0,0,80,1.0,90,2.0,1.57,3.14,5.43,draw
2016-11-26,SM Caen,En Avant de Guingamp,1,1,30,0.0,60,2.0,2.42,2.94,6.59,draw
2016-11-26,FC Metz,FC Lorient,3,3,70,2.0,65,2.0,4.78,3.2,4.34,draw
2016-11-26,Girondins de Bordeaux,Dijon FCO,3,2,70,0.0,70,2.0,2.36,3.25,2.14,home_win
2016-11-26,Montpellier Hérault SC,AS Nancy-Lorraine,0,0,90,4.0,40,3.0,3.12,2.64,4.4,draw
2016-11-27,Rangers,AS Saint-Étienne,1,2,70,3.0,65,6.0,3.84,3.24,2.2,away_win
2016-11-27,OGC Nice,SC Bastia,1,1,100,0.0,35,3.0,2.52,3.43,4.76,draw
2016-11-27,Olympique Lyonnais,Paris Saint-Germain,1,2,95,1.0,90,6.0,4.89,3.95,4.15,away_win
2016-11-29,FC Lorient,Rennes,2,1,70,1.0,85,1.0,4.85,3.81,4.92,home_win
2016-11-29,LOSC Lille,SM Caen,4,2,80,0.0,45,1.0,2.08,3.92,1.56,home_win
2016-11-30,Dijon FCO,AS Monaco,1,1,75,2.0,100,0.0,3.04,2.52,2.57,draw
2016-11-30,Toulouse FC,Montpellier Hérault SC,1,0,65,2.0,95,3.0,2.27,2.94,4.2,home_win
2016-11-30,FC Nantes,Olympique Lyonnais,0,6,80,1.0,90,1.0,2.21,3.82,6.73,away_win
2016-11-30,En Avant de Guingamp,OGC Nice,0,1,70,2.0,100,1.0,1.24,3.47,3.61,away_win
2016-11-30,SC Bastia,Girondins de Bordeaux,1,1,25,5.0,65,4.0,3.48,2.51,3.83,draw
2016-11-30,AS Nancy-Lorraine,FC Metz,4,0,40,5.0,70,5.0,3.06,4.11,5.43,home_win
2016-11-30,AS Saint-Étienne,Olympique de Marseille,0,0,65,0.0,90,1.0,1.3,4.05,4.82,draw
2016-12-01,Paris Saint-Germain,Rangers,2,0,80,2.0,65,1.0,2.19,3.6,3.14,home_win
2016-12-02,SM Caen,Dijon FCO,3,3,20,4.0,70,5.0,4.64,2.63,3.76,draw
2016-12-03,Montpellier Hérault SC,Paris Saint-Germain,3,0,85,0.0,80,2.0,2.03,4.03,2.7,home_win
2016-12-03,Rangers,FC Lorient,2,2,75,0.0,70,1.0,1.67,3.67,6.81,draw
2016-12-03,En Avant de Guingamp,FC Nantes,2,0,65,0.0,80,5.0,3.01,4.06,2.22,home_win
2016-12-03,AS Monaco,SC Bastia,5,0,95,3.0,30,3.0,4.94,4.0,3.55,home_win
2016-12-03,Girondins de Bordeaux,LOSC Lille,0,1,75,2.0,100,3.0,2.04,4.11,1.64,away_win
2016-12-04,Rennes,AS Saint-Étienne,2,0,95,3.0,65,2.0,3.72,3.54,2.72,home_win
2016-12-04,Olympique de Marseille,AS Nancy-Lorraine,3,0,90,1.0,35,4.0,4.07,2.78,5.79,home_win
2016-12-04,OGC Nice,Toulouse FC,3,0,80,0.0,75,2.0,2.03,3.84,2.61,home_win
2016-12-10,Dijon FCO,Olympique de Marseille,1,2,70,1.0,80,2.0,3.94,3.74,1.94,away_win
2016-12-10,Girondins de Bordeaux,AS Monaco,0,4,60,6.0,85,1.0,2.53,3.98,4.11,away_win
2016-12-10,LOSC Lille,Montpellier Hérault SC,2,1,90,1.0,90,1.0,3.57,2.84,1.55,home_win
2016-12-10,AS Nancy-Lorraine,Rangers,2,0,35,1.0,65,1.0,3.57,2.89,1.97,home_win
2016-12-10,Toulouse FC,FC Lorient,3,2,70,2.0,75,0.0,3.19,4.28,5.94,home_win
2016-12-10,SC Bastia,FC Metz,2,0,40,2.0,65,2.0,1.45,4.0,5.74,home_win
2016-12-11,Olympique Lyonnais,Rennes,1,0,90,3.0,85,3.0,4.36,4.32,6.53,home_win
2016-12-11,AS Saint-Étienne,En Avant de Guingamp,1,0,65,0.0,70,2.0,2.35,4.02,6.2,home_win
2016-12-11,Paris Saint-Germain,OGC Nice,2,2,90,2.0,80,3.0,1.83,3.69,5.26,draw
2016-12-16,Rangers,FC Nantes,0,2,70,1.0,95,3.0,1.26,3.81,1.79,away_win
2016-12-17,En Avant de Guingamp,Paris Saint-Germain,2,1,60,0.0,100,0.0,3.4,4.28,5.81,home_win
2016-12-17,Toulouse FC,AS Nancy-Lorraine,1,1,60,1.0,20,3.0,3.74,3.66,6.15,draw
2016-12-17,Rennes,SC Bastia,1,2,90,1.0,35,0.0,1.16,3.76,5.89,away_win
2016-12-17,FC Lorient,AS Saint-Étienne,2,1,60,4.0,70,5.0,3.1,2.81,4.3,home_win
2016-12-17,Montpellier Hérault SC,Girondins de Bordeaux,4,0,85,2.0,75,5.0,1.98,3.45,2.78,home_win
2016-12-18,SM Caen,FC Metz,3,0,35,2.0,70,6.0,3.62,3.93,6.15,home_win
2016-12-18,OGC Nice,Dijon FCO,2,1,85,1.0,75,6.0,1.78,3.04,5.5,home_win
2016-12-18,Olympique de Marseille,LOSC Lille,2,0,100,0.0,80,0.0,3.79,2.9,6.89,home_win
2016-12-18,AS Monaco,Olympique Lyonnais,1,3,100,7.0,90,2.0,2.61,3.13,2.36,away_win
2016-12-21,AS Saint-Étienne,AS Nancy-Lorraine,0,0,60,1.0,25,4.0,4.75,2.98,2.74,draw
2016-12-21,Girondins de Bordeaux,OGC Nice,0,0,60,2.0,90,8.0,1.64,2.93,2.66,draw
2016-12-21,LOSC Lille,Rennes,1,1,90,1.0,90,1.0,2.43,3.35,5.86,draw
2016-12-21,Olympique Lyonnais,Rangers,2,0,85,0.0,75,2.0,1.54,4.32,2.53,home_win
2016-12-21,Paris Saint-Germain,FC Lorient,5,0,80,0.0,70,1.0,4.71,3.51,1.87,home_win
2016-12-21,SC Bastia,Olympique de Marseille,1,2,45,1.0,95,3.0,4.52,2.88,6.99,away_win
2016-12-21,Dijon FCO,Toulouse FC,2,0,60,2.0,70,4.0,2.11,2.65,1.64,home_win
2016-12-21,AS Monaco,SM Caen,2,1,80,3.0,20,3.0,3.67,3.89,6.09,home_win
2016-12-21,FC Nantes,Montpellier Hérault SC,1,0,95,2.0,90,0.0,4.29,3.27,3.51,home_win
2016-12-21,FC Metz,En Avant de Guingamp,2,2,60,2.0,65,1.0,3.27,4.14,6.13,draw
2017-01-13,LOSC Lille,AS Saint-Étienne,1,1,95,0.0,65,3.0,3.17,3.82,4.55,draw
2017-01-14,Rennes,Paris Saint-Germain,0,1,100,0.0,80,2.0,2.04,4.09,6.46,away_win
2017-01-14,Montpellier Hérault SC,Dijon FCO,1,1,90,0.0,70,0.0,1.46,3.04,6.59,draw
2017-01-14,Toulouse FC,FC Nantes,0,1,65,1.0,85,3.0,4.6,3.88,1.55,away_win
2017-01-14,Rangers,Girondins de Bordeaux,1,1,60,4.0,75,3.0,4.61,3.03,1.91,draw
2017-01-14,AS Nancy-Lorraine,SC Bastia,1,0,35,2.0,35,3.0,3.57,4.38,2.88,home_win
2017-01-14,FC Lorient,En Avant de Guingamp,3,1,70,2.0,70,3.0,2.42,3.77,5.18,home_win
2017-01-15,OGC Nice,FC Metz,0,0,80,2.0,60,1.0,2.46,3.15,6.39,draw
2017-01-15,SM Caen,Olympique Lyonnais,3,2,55,3.0,90,3.0,3.93,3.04,4.03,home_win
2017-01-16,Olympique de Marseille,AS Monaco,1,4,80,1.0,90,1.0,4.6,2.88,4.84,away_win
2017-01-18,FC Nantes,SM Caen,1,0,95,2.0,40,2.0,4.56,3.89,2.54,home_win
2017-01-20,SC Bastia,OGC Nice,1,1,20,4.0,85,0.0,4.14,2.94,5.93,draw
2017-01-21,FC Nantes,Paris Saint-Germain,0,2,85,2.0,85,1.0,3.6,3.69,6.82,away_win
2017-01-21,En Avant de Guingamp,Rennes,1,1,65,2.0,90,5.0,1.43,3.03,2.98,draw
2017-01-21,FC Metz,Montpellier Hérault SC,2,0,65,1.0,85,2.0,1.73,3.82,4.22,home_win
2017-01-21,Dijon FCO,LOSC Lille,0,0,65,2.0,95,2.0,4.6,4.13,1.97,draw
2017-01-21,Girondins de Bordeaux,Toulouse FC,1,0,70,2.0,70,4.0,3.47,4.06,4.58,home_win
2017-01-22,AS Monaco,FC Lorient,4,0,100,1.0,75,1.0,1.14,4.02,4.27,home_win
2017-01-22,AS Saint-Étienne,Rangers,2,1,70,2.0,60,3.0,1.5,2.88,2.29,home_win
2017-01-22,Olympique Lyonnais,Olympique de Marseille,3,1,80,1.0,90,2.0,3.69,2.68,3.93,home_win
2017-01-27,Olympique de Marseille,Montpellier Hérault SC,5,1,95,1.0,95,4.0,1.12,3.9,3.34,home_win
2017-01-28,FC Lorient,Dijon FCO,2,3,65,4.0,60,3.0,1.73,3.24,4.37,away_win
2017-01-28,Olympique Lyonnais,LOSC Lille,1,2,80,1.0,85,3.0,3.24,3.36,4.72,away_win
2017-01-28,Rennes,FC Nantes,1,1,100,3.0,90,1.0,3.8,2.56,1.55,draw
2017-01-28,Rangers,FC Metz,2,1,60,0.0,75,6.0,3.64,3.02,5.69,home_win
2017-01-28,SC Bastia,SM Caen,1,1,35,2.0,40,2.0,1.97,2.57,5.42,draw
2017-01-28,AS Nancy-Lorraine,Girondins de Bordeaux,0,2,55,0.0,75,2.0,3.88,4.26,3.51,away_win
2017-01-29,Toulouse FC,AS Saint-Étienne,0,3,75,5.0,60,4.0,2.03,2.99,1.79,away_win
2017-01-29,OGC Nice,En Avant de Guingamp,3,1,80,3.0,75,3.0,2.37,3.61,5.65,home_win
2017-01-29,Paris Saint-Germain,AS Monaco,1,1,80,0.0,90,1.0,4.01,2.58,6.75,draw
2017-02-03,FC Metz,Olympique de Marseille,1,0,60,1.0,100,3.0,3.63,3.83,2.82,home_win
2017-02-04,AS Monaco,OGC Nice,3,0,100,1.0,100,1.0,4.41,3.15,3.28,home_win
2017-02-04,Girondins de Bordeaux,Rennes,1,1,60,1.0,80,1.0,3.66,4.3,2.51,draw
2017-02-04,LOSC Lille,FC Lorient,0,1,80,1.0,75,1.0,3.32,4.28,4.67,away_win
2017-02-04,Montpellier Hérault SC,SC Bastia,2,1,80,3.0,30,4.0,1.47,3.15,2.35,home_win
2017-02-04,Dijon FCO,Paris Saint-Germain,1,3,60,1.0,80,2.0,2.53,4.3,3.46,away_win
2017-02-04,En Avant de Guingamp,SM Caen,0,1,65,1.0,20,2.0,2.13,4.49,5.33,away_win
2017-02-05,Toulouse FC,Rangers,4,0,70,2.0,60,4.0,2.05,4.15,4.58,home_win
2017-02-05,FC Nantes,AS Nancy-Lorraine,0,2,95,5.0,35,4.0,4.89,4.19,3.63,away_win
2017-02-05,AS Saint-Étienne,Olympique Lyonnais,2,0,60,2.0,85,8.0,2.63,3.0,3.81,home_win
2017-02-07,Montpellier Hérault SC,AS Monaco,1,2,90,1.0,95,4.0,4.58,3.65,4.59,away_win
2017-02-07,SM Caen,Girondins de Bordeaux,0,4,55,1.0,70,1.0,3.56,2.63,1.53,away_win
2017-02-07,Paris Saint-Germain,LOSC Lille,2,1,95,1.0,80,3.0,4.2,2.69,1.93,home_win
2017-02-08,FC Lorient,Toulouse FC,1,1,65,2.0,60,2.0,3.06,4.5,6.35,draw
2017-02-08,OGC Nice,AS Saint-Étienne,1,0,80,1.0,65,3.0,3.35,3.15,1.93,home_win
2017-02-08,Olympique Lyonnais,AS Nancy-Lorraine,4,0,90,1.0,40,1.0,3.02,4.0,5.39,home_win
2017-02-08,Rangers,Rennes,0,0,65,2.0,80,4.0,1.86,4.11,6.56,draw
2017-02-08,FC Metz,Dijon FCO,2,1,70,1.0,75,5.0,3.92,4.22,2.99,home_win
2017-02-08,Olympique de Marseille,En Avant de Guingamp,2,0,95,2.0,75,1.0,2.2,4.5,3.54,home_win
2017-02-10,Girondins de Bordeaux,Paris Saint-Germain,0,3,60,0.0,80,1.0,1.19,2.98,4.63,away_win
2017-02-11,En Avant de Guingamp,Olympique Lyonnais,2,1,75,2.0,90,2.0,3.62,2.58,6.35,home_win
2017-02-11,AS Nancy-Lorraine,Montpellier Hérault SC,0,3,40,3.0,85,2.0,1.79,3.32,6.68,away_win
2017-02-11,LOSC Lille,Rangers,1,2,100,4.0,65,2.0,4.77,2.76,5.57,away_win
2017-02-11,Dijon FCO,SM Caen,2,0,65,1.0,40,0.0,4.82,2.54,1.98,home_win
2017-02-11,Toulouse FC,SC Bastia,4,1,60,3.0,45,7.0,4.67,3.22,5.18,home_win
2017-02-11,AS Monaco,FC Metz,5,0,85,1.0,70,3.0,2.54,4.07,3.76,home_win
2017-02-12,Rennes,OGC Nice,2,2,90,1.0,95,2.0,1.16,3.63,4.09,draw
2017-02-12,AS Saint-Étienne,FC Lorient,4,0,75,0.0,65,0.0,4.72,3.13,1.77,home_win
2017-02-12,FC Nantes,Olympique de Marseille,3,2,95,1.0,90,1.0,2.77,3.81,2.55,home_win
