match_date,home_team_name,away_team_name,home_team_goal,away_team_goal,home_speed,home_aggression,away_speed,away_aggression,B365H,B365D,B365A,resultado
2016-10-15,Eintracht Frankfurt,Bayern Munich,2,2,90,6.0,90,4.0,2.37,2.83,5.49,draw
2016-10-15,Werder Bremen,Bayer Leverkusen,2,1,70,2.0,95,2.0,2.62,3.63,6.1,home_win
2016-10-16,Mainz 05,Darmstadt,2,1,90,3.0,45,1.0,2.16,4.04,6.86,home_win
2016-10-16,Wolfsburg,RasenBallsport Leipzig,0,1,85,2.0,90,1.0,4.33,3.5,6.87,away_win
2016-10-21,Hamburger SV,Eintracht Frankfurt,0,3,70,3.0,85,4.0,2.49,2.52,1.86,away_win
2016-10-22,Ingolstadt,Borussia Dortmund,3,3,55,0.0,95,1.0,2.2,2.52,6.02,draw
2016-10-22,Darmstadt,Wolfsburg,3,1,25,0.0,85,5.0,3.22,3.21,5.05,home_win
2016-10-22,Freiburg,Augsburg,2,1,80,1.0,75,0.0,1.65,4.35,5.06,home_win
2016-10-22,Hertha Berlin,FC Cologne,2,1,65,2.0,75,1.0,4.23,2.96,2.21,home_win
2016-10-22,Bayer Leverkusen,Hoffenheim,0,3,100,3.0,85,1.0,1.39,3.77,5.08,away_win
2016-10-22,Bayern Munich,Borussia M.Gladbach,2,0,80,0.0,80,1.0,4.95,2.94,6.9,home_win
2016-10-23,RasenBallsport Leipzig,Werder Bremen,3,1,95,4.0,60,3.0,4.11,3.14,6.52,home_win
2016-10-23,Schalke 04,Mainz 05,3,0,70,2.0,100,3.0,1.87,4.2,3.92,home_win
2016-10-28,Borussia M.Gladbach,Eintracht Frankfurt,0,0,85,1.0,95,2.0,1.12,3.96,1.72,draw
2016-10-29,Mainz 05,Ingolstadt,2,0,100,1.0,20,3.0,4.28,2.69,3.49,home_win
2016-10-29,Wolfsburg,Bayer Leverkusen,1,2,100,1.0,90,3.0,3.86,3.36,6.05,away_win
2016-10-29,Augsburg,Bayern Munich,1,3,70,2.0,80,0.0,3.94,2.56,5.36,away_win
2016-10-29,Werder Bremen,Freiburg,1,3,65,1.0,95,3.0,4.11,3.46,4.03,away_win
2016-10-29,Darmstadt,RasenBallsport Leipzig,0,2,20,4.0,80,2.0,1.39,3.82,1.8,away_win
2016-10-29,Borussia Dortmund,Schalke 04,0,0,100,4.0,70,4.0,2.5,2.74,3.85,draw
2016-10-30,Hoffenheim,Hertha Berlin,1,0,80,0.0,75,4.0,1.55,3.08,4.08,home_win
2016-10-30,FC Cologne,Hamburger SV,3,0,65,3.0,60,4.0,4.47,3.3,6.61,home_win
2016-11-04,Hertha Berlin,Borussia M.Gladbach,3,0,70,2.0,80,5.0,3.53,4.34,5.03,home_win
2016-11-05,Hamburger SV,Borussia Dortmund,2,5,60,2.0,100,0.0,2.39,4.49,3.21,away_win
2016-11-05,Ingolstadt,Augsburg,0,2,50,5.0,60,1.0,1.35,2.59,4.39,away_win
2016-11-05,Bayern Munich,Hoffenheim,1,1,90,0.0,85,2.0,2.31,4.02,1.86,draw
2016-11-05,Bayer Leverkusen,Darmstadt,3,2,85,0.0,30,1.0,2.37,3.24,6.85,home_win
2016-11-05,Freiburg,Wolfsburg,0,3,85,6.0,80,2.0,3.95,3.28,3.48,away_win
2016-11-05,Eintracht Frankfurt,FC Cologne,1,0,100,3.0,60,3.0,3.59,4.01,4.13,home_win
2016-11-06,RasenBallsport Leipzig,Mainz 05,3,1,100,0.0,100,3.0,4.56,4.34,3.45,home_win
2016-11-06,Schalke 04,Werder Bremen,3,1,60,2.0,70,3.0,2.94,4.4,5.25,home_win
2016-11-18,Bayer Leverkusen,RasenBallsport Leipzig,2,3,90,1.0,90,3.0,1.57,3.65,5.14,away_win
2016-11-19,Borussia M.Gladbach,FC Cologne,1,2,90,1.0,65,5.0,3.88,3.21,5.43,away_win
2016-11-19,Mainz 05,Freiburg,4,2,95,4.0,100,3.0,4.07,4.08,2.97,home_win
2016-11-19,Wolfsburg,Schalke 04,0,1,85,2.0,60,2.0,3.29,3.0,3.24,away_win
2016-11-19,Augsburg,Hertha Berlin,0,0,60,3.0,60,1.0,4.11,3.63,2.19,draw
2016-11-19,Darmstadt,Ingolstadt,0,1,25,1.0,40,4.0,3.03,3.22,5.11,away_win
2016-11-19,Borussia Dortmund,Bayern Munich,1,0,80,3.0,85,2.0,3.14,3.81,1.72,home_win
2016-11-20,Hoffenheim,Hamburger SV,2,2,90,1.0,65,2.0,2.77,2.98,4.79,draw
2016-11-20,Werder Bremen,Eintracht Frankfurt,1,2,75,1.0,95,2.0,1.2,2.88,6.28,away_win
2016-11-25,Freiburg,RasenBallsport Leipzig,1,4,80,2.0,80,3.0,1.52,4.34,6.4,away_win
2016-11-26,FC Cologne,Augsburg,0,0,65,2.0,70,3.0,1.22,2.7,3.97,draw
2016-11-26,Borussia M.Gladbach,Hoffenheim,1,1,90,0.0,95,2.0,3.58,3.51,4.03,draw
2016-11-26,Hamburger SV,Werder Bremen,2,2,60,2.0,65,3.0,2.33,2.94,1.92,draw
2016-11-26,Ingolstadt,Wolfsburg,1,1,20,2.0,85,1.0,3.08,2.58,5.19,draw
2016-11-26,Eintracht Frankfurt,Borussia Dortmund,2,1,90,4.0,85,3.0,4.64,2.57,6.02,home_win
2016-11-26,Bayern Munich,Bayer Leverkusen,2,1,85,0.0,95,0.0,2.07,2.85,2.85,home_win
2016-11-27,Schalke 04,Darmstadt,3,1,65,0.0,55,2.0,2.7,4.23,3.82,home_win
2016-11-27,Hertha Berlin,Mainz 05,2,1,65,4.0,85,3.0,4.05,3.06,6.11,home_win
2016-12-02,Mainz 05,Bayern Munich,1,3,80,3.0,95,2.0,1.99,4.4,6.32,away_win
2016-12-03,Wolfsburg,Hertha Berlin,2,3,80,6.0,65,2.0,1.4,3.66,2.84,away_win
2016-12-03,Borussia Dortmund,Borussia M.Gladbach,4,1,80,1.0,100,1.0,2.23,3.37,4.53,home_win
2016-12-03,Bayer Leverkusen,Freiburg,1,1,95,0.0,100,1.0,1.73,3.66,2.56,draw
2016-12-03,Hoffenheim,FC Cologne,4,0,100,1.0,60,1.0,4.73,3.53,2.06,home_win
2016-12-03,Werder Bremen,Ingolstadt,2,1,70,0.0,55,3.0,4.25,4.02,6.51,home_win
2016-12-03,RasenBallsport Leipzig,Schalke 04,2,1,85,1.0,65,5.0,3.57,3.06,6.01,home_win
2016-12-04,Darmstadt,Hamburger SV,0,2,25,2.0,70,4.0,4.5,3.21,5.68,away_win
2016-12-04,Augsburg,Eintracht Frankfurt,1,1,60,3.0,80,2.0,4.23,4.29,1.77,draw
2016-12-09,Eintracht Frankfurt,Hoffenheim,0,0,80,8.0,95,3.0,1.83,4.39,6.14,draw
2016-12-10,Freiburg,Darmstadt,1,0,80,3.0,20,4.0,4.58,4.29,3.91,home_win
2016-12-10,FC Cologne,Borussia Dortmund,1,1,65,5.0,85,3.0,3.2,3.34,3.38,draw
2016-12-10,Hamburger SV,Augsburg,1,0,60,4.0,75,6.0,4.25,4.06,4.51,home_win
2016-12-10,Ingolstadt,RasenBallsport Leipzig,1,0,25,4.0,95,4.0,4.59,3.45,2.0,home_win
2016-12-10,Bayern Munich,Wolfsburg,5,0,80,1.0,100,0.0,2.34,3.5,5.66,home_win
2016-12-10,Hertha Berlin,Werder Bremen,0,1,65,0.0,75,3.0,1.53,2.91,4.7,away_win
2016-12-11,Borussia M.Gladbach,Mainz 05,1,0,90,2.0,95,3.0,1.99,3.68,2.53,home_win
2016-12-11,Schalke 04,Bayer Leverkusen,0,1,60,6.0,80,3.0,2.77,2.87,2.54,away_win
2016-12-16,Hoffenheim,Borussia Dortmund,2,2,90,5.0,95,4.0,4.29,3.16,2.51,draw
2016-12-17,Augsburg,Borussia M.Gladbach,1,0,70,0.0,90,0.0,4.46,4.21,1.81,home_win
2016-12-17,Werder Bremen,FC Cologne,1,1,75,1.0,65,4.0,1.13,2.91,4.73,draw
2016-12-17,RasenBallsport Leipzig,Hertha Berlin,2,0,100,1.0,60,3.0,3.09,2.64,6.12,home_win
2016-12-17,Schalke 04,Freiburg,1,1,65,1.0,100,0.0,2.73,2.64,1.6,draw
2016-12-17,Mainz 05,Hamburger SV,3,1,95,2.0,75,3.0,1.97,4.38,1.77,home_win
2016-12-17,Wolfsburg,Eintracht Frankfurt,1,0,80,3.0,80,4.0,1.57,3.51,4.65,home_win
2016-12-18,Darmstadt,Bayern Munich,0,1,50,1.0,100,2.0,2.42,3.32,6.01,away_win
2016-12-18,Bayer Leverkusen,Ingolstadt,1,2,100,4.0,40,2.0,4.78,4.12,3.3,away_win
2016-12-20,Eintracht Frankfurt,Mainz 05,3,0,80,3.0,90,3.0,2.36,4.17,3.42,home_win
2016-12-20,Borussia M.Gladbach,Wolfsburg,1,2,100,1.0,95,2.0,3.12,3.16,4.78,away_win
2016-12-20,Hamburger SV,Schalke 04,2,1,75,2.0,75,4.0,3.84,3.89,3.01,home_win
2016-12-20,Borussia Dortmund,Augsburg,1,1,100,1.0,65,2.0,2.52,4.04,1.65,draw
2016-12-21,Ingolstadt,Freiburg,1,2,20,4.0,100,2.0,4.89,3.81,5.54,away_win
2016-12-21,Hoffenheim,Werder Bremen,1,1,80,2.0,70,2.0,4.85,2.8,4.94,draw
2016-12-21,Hertha Berlin,Darmstadt,2,0,70,1.0,40,3.0,2.08,4.25,4.69,home_win
2016-12-21,FC Cologne,Bayer Leverkusen,1,1,70,0.0,100,0.0,3.04,3.58,5.58,draw
2016-12-21,Bayern Munich,RasenBallsport Leipzig,3,0,100,1.0,100,4.0,2.27,3.06,5.21,home_win
2017-01-20,Freiburg,Bayern Munich,1,2,100,2.0,80,2.0,2.21,3.35,2.63,away_win
2017-01-21,Werder Bremen,Borussia Dortmund,1,2,65,6.0,85,1.0,1.24,2.58,3.44,away_win
2017-01-21,Schalke 04,Ingolstadt,1,0,60,1.0,30,0.0,3.48,2.76,2.19,home_win
2017-01-21,Wolfsburg,Hamburger SV,1,0,80,2.0,70,4.0,3.06,4.03,2.21,home_win
2017-01-21,Augsburg,Hoffenheim,0,2,75,3.0,80,4.0,1.3,2.5,5.22,away_win
2017-01-21,Darmstadt,Borussia M.Gladbach,0,0,25,1.0,90,1.0,2.19,3.33,6.22,draw
2017-01-21,RasenBallsport Leipzig,Eintracht Frankfurt,3,0,85,1.0,100,5.0,4.64,3.55,6.8,home_win
2017-01-22,Bayer Leverkusen,Hertha Berlin,3,1,85,0.0,75,2.0,2.03,2.61,4.96,home_win
2017-01-22,Mainz 05,FC Cologne,0,0,95,1.0,70,1.0,1.67,4.45,2.51,draw
2017-01-27,Schalke 04,Eintracht Frankfurt,0,1,60,2.0,95,1.0,3.01,2.95,2.08,away_win
2017-01-28,RasenBallsport Leipzig,Hoffenheim,2,1,90,3.0,95,6.0,4.94,3.11,5.97,home_win
2017-01-28,Wolfsburg,Augsburg,1,2,95,2.0,65,2.0,2.04,3.11,4.68,away_win
2017-01-28,Ingolstadt,Hamburger SV,3,1,50,0.0,65,2.0,3.72,2.96,4.9,home_win
2017-01-28,Werder Bremen,Bayern Munich,1,2,75,4.0,90,1.0,4.07,2.5,5.8,away_win
2017-01-28,Darmstadt,FC Cologne,1,6,40,2.0,60,4.0,2.03,3.96,5.37,away_win
2017-01-28,Bayer Leverkusen,Borussia M.Gladbach,2,3,90,0.0,80,0.0,3.94,4.43,6.09,away_win
2017-01-29,Freiburg,Hertha Berlin,2,1,85,0.0,60,2.0,2.53,2.95,1.81,home_win
2017-01-29,Mainz 05,Borussia Dortmund,1,1,90,2.0,80,1.0,3.57,3.83,5.61,draw
2017-02-03,Hamburger SV,Bayer Leverkusen,1,0,60,0.0,85,3.0,3.57,3.98,6.18,home_win
2017-02-04,FC Cologne,Wolfsburg,1,0,70,4.0,80,3.0,3.19,4.2,3.07,home_win
2017-02-04,Hoffenheim,Mainz 05,4,0,80,2.0,100,2.0,1.45,3.35,5.02,home_win
2017-02-04,Bayern Munich,Schalke 04,1,1,100,1.0,75,1.0,4.36,3.11,3.23,draw
2017-02-04,Borussia M.Gladbach,Freiburg,3,0,95,1.0,80,1.0,2.35,3.15,6.77,home_win
2017-02-04,Hertha Berlin,Ingolstadt,1,0,70,2.0,20,2.0,1.83,3.93,1.68,home_win
2017-02-04,Borussia Dortmund,RasenBallsport Leipzig,1,0,85,1.0,85,3.0,1.26,4.13,4.69,home_win
2017-02-05,Augsburg,Werder Bremen,3,2,70,3.0,70,2.0,3.4,2.86,2.42,home_win
2017-02-05,Eintracht Frankfurt,Darmstadt,2,0,100,2.0,35,4.0,3.74,3.24,5.42,home_win
2017-02-10,Mainz 05,Augsburg,2,0,85,1.0,75,3.0,1.16,4.3,2.47,home_win
2017-02-11,Bayer Leverkusen,Eintracht Frankfurt,3,0,80,2.0,90,1.0,3.1,4.11,2.79,home_win
2017-02-11,Darmstadt,Borussia Dortmund,2,1,50,2.0,100,2.0,1.98,4.47,4.22,home_win
2017-02-11,RasenBallsport Leipzig,Hamburger SV,0,3,95,2.0,60,2.0,3.62,4.01,6.53,away_win
2017-02-11,Ingolstadt,Bayern Munich,0,2,35,2.0,90,1.0,1.78,3.29,2.66,away_win
2017-02-11,Werder Bremen,Borussia M.Gladbach,0,1,60,2.0,85,2.0,3.79,3.68,2.29,away_win
2017-02-11,Schalke 04,Hertha Berlin,2,0,70,1.0,65,2.0,2.61,3.82,5.67,home_win
2017-02-12,Wolfsburg,Hoffenheim,2,1,95,3.0,85,2.0,4.75,2.66,4.25,home_win
2017-02-12,Freiburg,FC Cologne,2,1,90,1.0,65,1.0,1.64,3.59,6.51,home_win
2017-02-17,Augsburg,Bayer Leverkusen,1,3,65,3.0,85,1.0,2.43,3.92,2.31,away_win
2017-02-18,Eintracht Frankfurt,Ingolstadt,0,2,95,7.0,45,3.0,1.54,2.83,5.05,away_win
2017-02-18,Hoffenheim,Darmstadt,2,0,80,3.0,45,4.0,4.71,4.06,2.78,home_win
2017-02-18,Mainz 05,Werder Bremen,0,2,90,3.0,65,4.0,4.52,3.67,2.36,away_win
2017-02-18,Hertha Berlin,Bayern Munich,1,1,65,2.0,95,3.0,2.11,4.4,5.26,draw
2017-02-18,Borussia Dortmund,Wolfsburg,3,0,85,2.0,100,1.0,3.67,2.58,4.77,home_win
2017-02-18,Hamburger SV,Freiburg,2,2,65,3.0,100,2.0,4.29,3.03,5.65,draw
2017-02-19,Borussia M.Gladbach,RasenBallsport Leipzig,1,2,95,4.0,100,3.0,3.27,3.7,3.2,away_win
2017-02-19,FC Cologne,Schalke 04,1,1,75,2.0,70,3.0,3.17,3.09,3.96,draw
2017-02-24,Wolfsburg,Werder Bremen,1,2,100,1.0,75,3.0,2.04,3.93,3.73,away_win
2017-02-25,Darmstadt,Augsburg,1,2,40,1.0,60,0.0,1.46,4.02,6.91,away_win
2017-02-25,RasenBallsport Leipzig,FC Cologne,3,1,95,1.0,70,4.0,4.6,2.71,3.11,home_win
2017-02-25,Freiburg,Borussia Dortmund,0,3,100,1.0,80,0.0,4.61,3.53,3.12,away_win
2017-02-25,Bayer Leverkusen,Mainz 05,0,2,80,1.0,95,3.0,3.57,3.52,3.45,away_win
2017-02-25,Bayern Munich,Hamburger SV,8,0,80,0.0,60,1.0,2.42,3.24,4.61,home_win
2017-02-25,Hertha Berlin,Eintracht Frankfurt,2,0,60,2.0,90,5.0,2.46,4.37,2.89,home_win
2017-02-26,Ingolstadt,Borussia M.Gladbach,0,2,35,2.0,85,0.0,3.93,4.16,6.53,away_win
2017-02-26,Schalke 04,Hoffenheim,1,1,75,0.0,85,2.0,4.6,3.89,2.96,draw
2017-03-03,Augsburg,RasenBallsport Leipzig,2,2,75,4.0,85,2.0,4.56,3.93,6.43,draw
2017-03-04,Mainz 05,Wolfsburg,1,1,80,0.0,95,0.0,4.14,3.42,2.07,draw
2017-03-04,FC Cologne,Bayern Munich,0,3,65,0.0,85,2.0,3.6,4.34,5.11,away_win
2017-03-04,Werder Bremen,Darmstadt,2,0,70,1.0,35,1.0,1.43,3.89,6.49,home_win
2017-03-04,Hoffenheim,Ingolstadt,5,2,95,2.0,35,2.0,1.73,3.96,2.43,home_win
2017-03-04,Borussia Dortmund,Bayer Leverkusen,6,2,90,0.0,80,6.0,4.6,4.22,6.83,home_win
2017-03-04,Borussia M.Gladbach,Schalke 04,4,2,90,0.0,65,4.0,3.47,3.05,3.99,home_win
2017-03-05,Eintracht Frankfurt,Freiburg,1,2,95,2.0,100,1.0,1.14,4.11,6.7,away_win
2017-03-05,Hamburger SV,Hertha Berlin,1,0,60,1.0,70,2.0,1.5,2.89,5.22,home_win
2017-03-10,Bayer Leverkusen,Werder Bremen,1,1,80,3.0,65,2.0,3.69,3.19,3.16,draw
2017-03-11,Bayern Munich,Eintracht Frankfurt,3,0,80,2.0,85,3.0,1.12,3.17,2.54,home_win
2017-03-11,Darmstadt,Mainz 05,2,1,35,6.0,85,5.0,1.73,4.46,3.17,home_win
2017-03-11,Freiburg,Hoffenheim,1,1,85,2.0,100,2.0,3.24,4.21,2.01,draw
2017-03-11,RasenBallsport Leipzig,Wolfsburg,0,1,100,3.0,100,4.0,3.8,3.9,2.29,away_win
2017-03-11,Hertha Berlin,Borussia Dortmund,2,1,75,2.0,95,4.0,3.64,3.95,2.08,home_win
2017-03-11,Ingolstadt,FC Cologne,2,2,25,4.0,60,3.0,1.97,3.62,3.83,draw
2017-03-12,Schalke 04,Augsburg,3,0,75,3.0,75,0.0,3.88,4.39,5.88,home_win
2017-03-12,Hamburger SV,Borussia M.Gladbach,2,1,75,1.0,80,2.0,2.03,3.49,2.28,home_win
2017-03-17,Borussia Dortmund,Ingolstadt,1,0,85,1.0,35,3.0,2.37,3.26,2.22,home_win
2017-03-18,Wolfsburg,Darmstadt,1,0,90,2.0,25,3.0,4.01,2.83,5.04,home_win
2017-03-18,FC Cologne,Hertha Berlin,4,2,75,2.0,70,3.0,3.63,4.07,2.58,home_win
2017-03-18,Augsburg,Freiburg,1,1,65,2.0,90,2.0,4.41,3.97,2.04,draw
2017-03-18,Werder Bremen,RasenBallsport Leipzig,3,0,70,2.0,85,1.0,3.66,3.27,2.42,home_win
2017-03-18,Hoffenheim,Bayer Leverkusen,1,0,100,1.0,95,1.0,3.32,2.55,6.58,home_win
2017-03-18,Eintracht Frankfurt,Hamburger SV,0,0,85,1.0,65,1.0,1.47,4.18,6.02,draw
2017-03-19,Mainz 05,Schalke 04,0,1,90,2.0,75,4.0,2.53,2.52,3.45,away_win
2017-03-19,Borussia M.Gladbach,Bayern Munich,0,1,85,0.0,100,2.0,2.13,3.91,5.11,away_win
2017-03-31,Hertha Berlin,Hoffenheim,1,3,70,5.0,95,1.0,2.05,4.44,4.46,away_win
2017-04-01,Hamburger SV,FC Cologne,2,1,70,2.0,70,3.0,4.89,3.38,5.22,home_win
2017-04-01,Bayern Munich,Augsburg,6,0,100,0.0,65,2.0,2.63,2.97,5.25,home_win
2017-04-01,Schalke 04,Borussia Dortmund,1,1,75,1.0,100,2.0,4.58,3.91,4.96,draw
2017-04-01,Freiburg,Werder Bremen,2,5,90,2.0,75,1.0,3.56,4.13,2.96,away_win
2017-04-01,RasenBallsport Leipzig,Darmstadt,4,0,95,1.0,45,5.0,4.2,3.59,1.71,home_win
2017-04-01,Eintracht Frankfurt,Borussia M.Gladbach,0,0,100,4.0,100,4.0,3.06,4.43,4.01,draw
2017-04-02,Ingolstadt,Mainz 05,2,1,35,4.0,95,3.0,3.35,2.6,6.4,home_win
2017-04-02,Bayer Leverkusen,Wolfsburg,3,3,80,1.0,80,2.0,3.02,3.51,4.63,draw
2017-04-04,Borussia Dortmund,Hamburger SV,3,0,90,1.0,65,3.0,1.86,3.94,6.08,home_win
2017-04-04,FC Cologne,Eintracht Frankfurt,1,0,60,0.0,80,2.0,3.92,4.23,6.95,home_win
2017-04-04,Werder Bremen,Schalke 04,3,0,65,0.0,60,2.0,2.2,2.86,2.4,home_win
2017-04-04,Hoffenheim,Bayern Munich,1,0,85,0.0,80,1.0,1.19,4.1,5.3,home_win
2017-04-05,Darmstadt,Bayer Leverkusen,0,2,40,0.0,100,2.0,3.62,3.61,5.21,away_win
2017-04-05,Augsburg,Ingolstadt,2,3,70,3.0,20,2.0,1.79,3.29,6.89,away_win
2017-04-05,Mainz 05,RasenBallsport Leipzig,2,3,100,9.0,100,4.0,4.77,2.76,6.92,away_win
2017-04-05,Wolfsburg,Freiburg,0,1,85,0.0,100,1.0,4.82,4.23,5.28,away_win
2017-04-05,Borussia M.Gladbach,Hertha Berlin,1,0,80,1.0,75,1.0,4.67,2.81,2.84,home_win
2017-04-07,Eintracht Frankfurt,Werder Bremen,2,2,90,2.0,70,2.0,2.54,3.12,5.89,draw
2017-04-08,Freiburg,Mainz 05,1,0,90,0.0,100,3.0,1.16,3.08,2.09,home_win
2017-04-08,RasenBallsport Leipzig,Bayer Leverkusen,1,0,100,3.0,100,1.0,4.72,4.24,5.79,home_win
2017-04-08,Schalke 04,Wolfsburg,4,1,70,1.0,90,2.0,2.77,3.85,6.51,home_win
